,year,parameter,result,latitude,longitude
7474,1997,DDT,18.0,27.8362,-97.3802
7475,1997,PCB,18.04,28.173000000000002,-96.835
7476,1992,PCB,22.52,28.173000000000002,-96.835
7477,1992,DDT,15.25,28.2982,-96.62200000000001
7478,2009,PCB,7.62,28.6663,-96.2335
7479,1992,PCB,18.05,28.142,-97.12799999999999
7480,1993,DDT,9.535,28.4118,-96.449
7481,2007,PCB,2.28,28.173000000000002,-96.835
7482,2006,PCB,2.68,28.344,-96.7123
7483,2006,PCB,34.99,26.0748,-97.1995
7484,1996,PCB,25.95,28.2982,-96.62200000000001
7485,1992,DDT,13.4,28.7112,-95.8833
7486,1986,DDT,93.27666667,28.6663,-96.2335
7487,1992,DDT,11.77,28.0548,-96.9512
7488,1994,DDT,3.34,26.0432,-97.176
7489,2008,DDT,1.14,26.0432,-97.176
7490,2002,PCB,7.194,28.2982,-96.62200000000001
7491,2005,PCB,6.78,28.0548,-96.9512
7492,2009,PCB,0.35,28.0548,-96.9512
7493,1993,PCB,19.77,28.858,-95.4647
7494,2008,PCB,4.58,26.2825,-97.2853
7495,1994,PCB,17.7,28.0548,-96.9512
7496,1987,DDT,9.986666667,26.0432,-97.176
7497,1995,PCB,32.78766667,27.8522,-97.3598
7498,2003,PCB,29.426,27.8522,-97.3598
7499,2010,PCB,25.36,28.4118,-96.449
7500,1997,PCB,80.29,28.9212,-95.3395
7501,1990,DDT,27.77666667,28.665,-96.383
7502,1997,DDT,7.51,28.173000000000002,-96.835
7503,2007,DDT,1.49,28.173000000000002,-96.835
7504,1986,DDT,38.16,28.5788,-96.56299999999999
7505,1999,DDT,35.177,28.5788,-96.56299999999999
7506,2002,DDT,13.61,28.344,-96.7123
7507,1993,PCB,13.57,27.8522,-97.3598
7508,2004,DDT,3.639,26.0748,-97.1995
7509,1991,PCB,6.31,26.0432,-97.176
7510,2005,PCB,14.81,28.142,-97.12799999999999
7511,1991,PCB,6.893333332999999,28.2982,-96.62200000000001
7512,2010,DDT,1.33,26.0432,-97.176
7513,1990,DDT,14.22,28.0548,-96.9512
7514,2007,PCB,3.08,28.0548,-96.9512
7515,2007,DDT,12.76,28.6603,-96.5845
7516,2007,DDT,3.9,28.7112,-95.8833
7517,1999,DDT,5.675,28.173000000000002,-96.835
7518,1991,PCB,5.5766666670000005,28.2323,-96.7082
7519,1997,DDT,22.53,28.665,-96.383
7520,1988,DDT,94.76666667,28.6663,-96.2335
7521,1991,PCB,37.29666667,28.9212,-95.3395
7522,2009,PCB,38.92,28.9212,-95.3395
7523,2001,PCB,12.831,28.5788,-96.56299999999999
7524,2009,PCB,4.61,28.7112,-95.8833
7525,1991,PCB,6.353333332999999,28.7112,-95.8833
7526,2004,DDT,1.5859999999999999,28.2982,-96.62200000000001
7527,2005,PCB,31.81,27.8522,-97.3598
7528,1997,PCB,41.12,27.8522,-97.3598
7529,2007,PCB,48.97,28.9212,-95.3395
7530,2005,PCB,11.79,28.6663,-96.2335
7531,2010,PCB,2.8,26.2825,-97.2853
7532,1992,DDT,12.55,27.838,-97.238
7533,1994,DDT,29.04,27.8522,-97.3598
7534,1992,PCB,21.08,28.4118,-96.449
7535,1992,DDT,164.92,28.858,-95.4647
7536,1998,PCB,11.13,28.4118,-96.449
7537,1990,PCB,41.74,28.9212,-95.3395
7538,1992,PCB,16.46,26.0432,-97.176
7539,1993,PCB,4.96,26.0432,-97.176
7540,1998,PCB,37.89,26.0748,-97.1995
7541,2008,PCB,12.34,26.0432,-97.176
7542,2004,PCB,11.343,26.0432,-97.176
7543,1999,DDT,196.613,28.9212,-95.3395
7544,2010,PCB,16.1,28.344,-96.7123
7545,2001,PCB,43.113,28.9212,-95.3395
7546,1995,PCB,37.74166667,28.7112,-95.8833
7547,1993,PCB,16.855,28.5788,-96.56299999999999
7548,1993,PCB,4.28,28.7112,-95.8833
7549,2001,PCB,9.48,28.6663,-96.2335
7550,1993,PCB,20.01,28.6603,-96.5845
7551,2001,PCB,27.754,28.6603,-96.5845
7552,1999,PCB,20.394000000000002,28.5788,-96.56299999999999
7553,1988,PCB,23.33333333,28.173000000000002,-96.835
7554,1995,PCB,39.04666667,28.6603,-96.5845
7555,2003,PCB,18.930999999999997,28.6603,-96.5845
7556,1990,PCB,21.51,28.142,-97.12799999999999
7557,1999,PCB,23.583000000000002,28.6663,-96.2335
7558,1990,PCB,20.69333333,26.2825,-97.2853
7559,2006,PCB,28.98,26.2825,-97.2853
7560,1991,PCB,7.4233333329999995,28.6663,-96.2335
7561,1992,PCB,17.02,28.6663,-96.2335
7562,1988,PCB,30.93333333,28.5788,-96.56299999999999
7563,1995,DDT,4.981666667,28.2323,-96.7082
7564,2002,PCB,4.974,26.2825,-97.2853
7565,1990,PCB,22.19666667,28.665,-96.383
7566,1987,DDT,29.44666667,28.142,-97.12799999999999
7567,2008,DDT,1.92,28.2982,-96.62200000000001
7568,2005,PCB,59.89,28.858,-95.4647
7569,2006,PCB,7.52,28.4118,-96.449
7570,2007,DDT,67.94,28.9212,-95.3395
7571,1986,DDT,15.84333333,28.173000000000002,-96.835
7572,1992,PCB,42.92,28.858,-95.4647
7573,1999,DDT,17.357,28.0548,-96.9512
7574,2005,DDT,2.31,28.173000000000002,-96.835
7575,1994,DDT,31.1,28.5788,-96.56299999999999
7576,2001,PCB,47.345,28.858,-95.4647
7577,1999,PCB,28.734,27.8522,-97.3598
7578,2003,PCB,6.52,28.142,-97.12799999999999
7579,1990,PCB,14.60333333,28.0548,-96.9512
7580,1993,PCB,87.79,28.9212,-95.3395
7581,1995,DDT,10.20566667,28.0548,-96.9512
7582,1997,DDT,8.16,28.5788,-96.56299999999999
7584,2007,PCB,6.57,28.7112,-95.8833
7585,1995,DDT,62.59033333,28.665,-96.383
7586,1988,DDT,39.23,28.665,-96.383
7587,1991,DDT,2.24,26.0432,-97.176
7588,1987,DDT,10.45,28.173000000000002,-96.835
7589,2003,DDT,12.89,28.6603,-96.5845
7590,1995,DDT,22.836,28.6603,-96.5845
7591,1995,PCB,68.29166667,27.8362,-97.3802
7592,2001,DDT,5.585,28.665,-96.383
7593,1988,PCB,10.6,26.0432,-97.176
7594,1991,DDT,3.836666667,28.173000000000002,-96.835
7595,2010,PCB,15.08,26.0432,-97.176
7596,2000,PCB,6.885,28.344,-96.7123
7597,2005,PCB,132.24,28.9212,-95.3395
7598,1997,PCB,57.65,28.858,-95.4647
7599,1997,DDT,98.97,28.858,-95.4647
7600,1999,PCB,10.520999999999999,28.7112,-95.8833
7601,1992,DDT,237.0,28.9212,-95.3395
7602,1991,PCB,3.815,28.0548,-96.9512
7603,1990,DDT,50.75333333,28.858,-95.4647
7604,1995,PCB,9.086,28.173000000000002,-96.835
7605,1991,DDT,33.15,28.858,-95.4647
7606,2008,DDT,6.43,28.4118,-96.449
7607,2008,PCB,6.19,28.2982,-96.62200000000001
7608,2001,PCB,12.504000000000001,27.8522,-97.3598
7609,2002,DDT,7.12,28.2323,-96.7082
7610,2007,PCB,5.47,28.6663,-96.2335
7611,1993,PCB,6.86,28.173000000000002,-96.835
7612,1997,PCB,29.37,28.5788,-96.56299999999999
7613,2005,PCB,12.56,28.7112,-95.8833
7614,1995,DDT,21.54733333,27.8362,-97.3802
7615,1990,PCB,14.73666667,28.4118,-96.449
7616,1986,DDT,23.24,27.838,-97.238
7617,2005,DDT,6.56,27.8522,-97.3598
7618,2000,PCB,5.675,28.2982,-96.62200000000001
7619,1988,DDT,17.93333333,27.838,-97.238
7620,1990,DDT,11.3,27.838,-97.238
7621,1989,DDT,16.645,28.142,-97.12799999999999
7622,1990,PCB,17.22333333,28.6663,-96.2335
7623,2004,PCB,30.854,28.344,-96.7123
7624,2002,PCB,13.087,28.344,-96.7123
7625,2009,PCB,6.17,28.665,-96.383
7626,2007,PCB,7.6,28.665,-96.383
7627,2002,PCB,10.247,28.2323,-96.7082
7628,2000,PCB,24.342,26.0748,-97.1995
7629,1994,PCB,25.61,28.2323,-96.7082
7630,2007,PCB,9.65,28.142,-97.12799999999999
7631,1995,PCB,96.478,28.9212,-95.3395
7632,2000,PCB,3.764,28.2323,-96.7082
7633,1993,PCB,11.26,28.0548,-96.9512
7634,1992,PCB,28.9,27.838,-97.238
7635,1990,PCB,16.83,27.838,-97.238
7636,1997,PCB,8.87,28.142,-97.12799999999999
7637,2005,PCB,22.72,28.5788,-96.56299999999999
7638,1992,PCB,33.47,28.5788,-96.56299999999999
7639,2001,PCB,5.18,28.7112,-95.8833
7640,1999,PCB,55.35,28.665,-96.383
7641,1993,PCB,15.15,28.6663,-96.2335
7642,1997,PCB,10.45,28.6603,-96.5845
7643,1990,PCB,40.15666667,28.6603,-96.5845
7644,1990,DDT,12.92666667,28.2323,-96.7082
7645,2009,PCB,13.26,28.5788,-96.56299999999999
7646,2007,PCB,20.77,28.5788,-96.56299999999999
7647,1986,DDT,12.04333333,28.2323,-96.7082
7648,2003,PCB,23.655,28.858,-95.4647
7649,1992,PCB,54.06,28.9212,-95.3395
7650,1986,DDT,38.66333333,28.142,-97.12799999999999
7651,2002,DDT,10.715,26.2825,-97.2853
7652,2006,DDT,3.22,26.2825,-97.2853
7653,1990,PCB,16.56333333,28.2323,-96.7082
7654,2004,PCB,14.2,28.2323,-96.7082
7655,2010,PCB,8.79,28.2323,-96.7082
7656,1988,PCB,105.03333329999998,26.0748,-97.1995
7657,2001,DDT,115.344,28.9212,-95.3395
7658,2010,DDT,1.88,28.2982,-96.62200000000001
7659,2001,DDT,98.12700000000001,28.858,-95.4647
7660,1987,DDT,31.08333333,28.344,-96.7123
7661,2002,PCB,7.973,26.0432,-97.176
7662,2004,PCB,31.439,26.0748,-97.1995
7663,2003,DDT,35.4,28.5788,-96.56299999999999
7664,1999,PCB,64.568,28.9212,-95.3395
7665,2004,PCB,9.685,28.2982,-96.62200000000001
7666,1990,DDT,14.66333333,28.7112,-95.8833
7667,2008,PCB,8.3,28.4118,-96.449
7668,1994,PCB,13.96,28.4118,-96.449
7669,1993,DDT,292.03,28.9212,-95.3395
7671,2009,DDT,80.54,28.9212,-95.3395
7672,1990,PCB,15.29,28.2982,-96.62200000000001
7673,2003,DDT,26.03,28.665,-96.383
7674,1990,DDT,30.59,28.6663,-96.2335
7675,1994,DDT,10.3,28.0548,-96.9512
7676,2005,DDT,6.33,28.7112,-95.8833
7677,2005,DDT,25.22,28.5788,-96.56299999999999
7678,1993,DDT,8.98,28.6603,-96.5845
7679,1997,PCB,50.05,27.8362,-97.3802
7680,1993,DDT,2.755,26.0432,-97.176
7681,2007,PCB,12.26,27.8522,-97.3598
7682,2009,DDT,0.32,28.0548,-96.9512
7683,2012,DDT,3.2,26.0432,-97.176
7684,2001,DDT,2.193,28.0548,-96.9512
7685,2006,PCB,3.65,28.2982,-96.62200000000001
7686,2001,PCB,47.733999999999995,28.142,-97.12799999999999
7687,1997,PCB,9.86,28.0548,-96.9512
7688,1994,PCB,19.39,26.2825,-97.2853
7689,1990,PCB,59.68666667,27.8522,-97.3598
7690,2006,PCB,2.72,28.2323,-96.7082
7691,1991,DDT,7.19,28.7112,-95.8833
7692,2009,PCB,2.07,28.142,-97.12799999999999
7693,2007,PCB,30.42,28.858,-95.4647
7694,1986,DDT,12.48666667,28.0548,-96.9512
7695,2006,DDT,3.54,26.0748,-97.1995
7696,2012,DDT,5.04,26.0748,-97.1995
7697,1987,DDT,13.74333333,28.0548,-96.9512
7698,2009,PCB,47.07,28.6603,-96.5845
7699,1999,DDT,61.976000000000006,28.6663,-96.2335
7700,2008,PCB,61.91,26.0748,-97.1995
7701,2001,DDT,12.548,28.5788,-96.56299999999999
7702,1997,DDT,8.02,28.6603,-96.5845
7703,1991,DDT,18.05666667,28.6603,-96.5845
7704,1987,DDT,26.95333333,28.6603,-96.5845
7705,1992,DDT,41.14,28.5788,-96.56299999999999
7706,1999,DDT,9.512,28.7112,-95.8833
7707,2005,DDT,42.88,28.6663,-96.2335
7708,1994,DDT,13.71,28.665,-96.383
7709,2001,DDT,3.201,28.173000000000002,-96.835
7710,2000,PCB,6.136,26.0432,-97.176
7711,1991,DDT,35.49666667,28.6663,-96.2335
7712,1995,PCB,21.25,28.858,-95.4647
7713,2005,DDT,72.57,28.858,-95.4647
7714,1994,PCB,20.15,28.665,-96.383
7715,1990,DDT,17.02333333,28.4118,-96.449
7716,1994,DDT,9.81,28.2982,-96.62200000000001
7717,1990,DDT,152.33,28.9212,-95.3395
7718,1995,DDT,50.799,28.858,-95.4647
7719,2005,DDT,181.77,28.9212,-95.3395
7720,2002,DDT,6.343,28.2982,-96.62200000000001
7721,2010,DDT,7.89,28.4118,-96.449
7722,1999,PCB,48.775,27.8362,-97.3802
7723,1988,DDT,41.71666667,27.8362,-97.3802
7724,1990,DDT,26.89666667,27.8362,-97.3802
7725,1991,PCB,15.27666667,28.5788,-96.56299999999999
7726,1991,DDT,106.71666670000002,28.9212,-95.3395
7727,2007,PCB,82.21,28.6603,-96.5845
7728,2012,PCB,56.1,26.0748,-97.1995
7729,1991,PCB,62.08333333,28.6603,-96.5845
7730,2001,DDT,5.757999999999999,27.8522,-97.3598
7731,1999,DDT,18.022000000000002,27.8362,-97.3802
7732,1996,PCB,37.66,28.4118,-96.449
7733,2009,DDT,1.98,27.8522,-97.3598
7734,1993,DDT,11.66,27.8522,-97.3598
7735,1990,DDT,29.88666667,27.8522,-97.3598
7736,2003,DDT,9.022,28.142,-97.12799999999999
7737,1997,DDT,16.95,27.8522,-97.3598
7738,2005,DDT,7.05,28.142,-97.12799999999999
7739,2009,DDT,1.31,28.142,-97.12799999999999
7740,1990,DDT,23.94333333,28.142,-97.12799999999999
7741,1995,DDT,15.40333333,28.142,-97.12799999999999
7742,2010,PCB,46.88,26.0748,-97.1995
7743,1993,PCB,4.07,28.4118,-96.449
7744,2001,PCB,5.6370000000000005,28.0548,-96.9512
7745,1988,PCB,26.16666667,28.4118,-96.449
7746,1992,PCB,16.59,28.2982,-96.62200000000001
7747,2009,PCB,7.52,27.8522,-97.3598
7748,1992,PCB,17.23,28.0548,-96.9512
7749,2001,PCB,4.151,28.665,-96.383
7750,1997,PCB,15.81,28.6663,-96.2335
7751,1992,PCB,72.87,27.8522,-97.3598
7752,1994,PCB,18.59,28.173000000000002,-96.835
7753,2012,PCB,21.68,26.2825,-97.2853
7754,1988,PCB,29.8,28.665,-96.383
7755,1997,PCB,20.25,28.7112,-95.8833
7756,1992,PCB,23.43,28.7112,-95.8833
7757,1995,PCB,27.94166667,28.665,-96.383
7758,1992,PCB,60.79,28.6603,-96.5845
7759,2001,PCB,4.5,28.173000000000002,-96.835
7760,1999,PCB,6.862,28.173000000000002,-96.835
7761,1995,PCB,22.663,28.6663,-96.2335
7762,1995,PCB,26.1705,28.5788,-96.56299999999999
7763,1996,DDT,5.77,28.2323,-96.7082
7764,2003,PCB,6.957000000000001,28.173000000000002,-96.835
7765,1991,PCB,4.123333333,28.173000000000002,-96.835
7766,2005,PCB,20.62,28.665,-96.383
7767,1994,DDT,14.06,28.2323,-96.7082
7768,2010,DDT,1.94,28.2323,-96.7082
7769,1988,PCB,44.93333333,28.6403,-96.0078
7770,1987,DDT,37.16666667,27.8522,-97.3598
7771,1988,PCB,32.66666667,28.6663,-96.2335
7772,1995,DDT,10.434000000000001,28.344,-96.7123
7773,2008,DDT,7.48,26.2825,-97.2853
7774,1991,PCB,9.143333333,28.344,-96.7123
7775,1986,DDT,31.01333333,27.8522,-97.3598
7776,1999,PCB,21.2,28.0548,-96.9512
7777,1992,PCB,15.2,28.2323,-96.7082
7778,1992,PCB,20.02,28.344,-96.7123
7779,2002,PCB,25.651999999999997,26.0748,-97.1995
7780,2012,DDT,2.49,28.4118,-96.449
7781,1998,DDT,11.13,28.4118,-96.449
7782,1990,PCB,62.44666667,28.858,-95.4647
7783,1988,DDT,198.49,28.9212,-95.3395
7784,1995,DDT,344.1123333,28.9212,-95.3395
7785,2007,DDT,54.45,28.858,-95.4647
7786,1994,PCB,10.37,26.0432,-97.176
7787,1988,DDT,85.82666667,28.6403,-96.0078
7788,1992,DDT,8.98,28.173000000000002,-96.835
7789,2004,PCB,19.242,28.4118,-96.449
7790,2000,PCB,9.264,28.4118,-96.449
7791,1988,PCB,104.35,28.9212,-95.3395
7792,1997,DDT,134.1,28.9212,-95.3395
7793,1992,DDT,78.68,28.6663,-96.2335
7794,1990,DDT,19.58666667,28.173000000000002,-96.835
7795,1993,DDT,25.645,28.665,-96.383
7796,1993,DDT,16.95,28.0548,-96.9512
7797,1997,DDT,62.22,28.6663,-96.2335
7798,1987,DDT,14.42,28.2323,-96.7082
7799,2007,DDT,10.61,28.665,-96.383
7800,1999,DDT,29.921999999999997,28.6403,-96.0078
7801,2005,DDT,1.83,28.0548,-96.9512
7802,1988,DDT,31.86333333,28.7112,-95.8833
7803,2007,DDT,18.45,28.5788,-96.56299999999999
7804,1999,PCB,29.293000000000003,28.858,-95.4647
7805,2004,DDT,2.1519999999999997,28.2323,-96.7082
7806,2000,DDT,1.5730000000000002,26.0432,-97.176
7807,2006,DDT,2.18,26.0432,-97.176
7808,1991,PCB,5.326666667,28.142,-97.12799999999999
7809,2006,DDT,3.39,28.344,-96.7123
7810,1992,DDT,8.17,28.2323,-96.7082
7811,1992,DDT,9.93,26.0432,-97.176
7812,1988,PCB,23.9,27.8388,-97.0753
7813,1993,DDT,5.11,28.2323,-96.7082
7814,1991,DDT,8.223333333,28.344,-96.7123
7815,1992,DDT,17.1,28.344,-96.7123
7816,1996,DDT,10.95,28.344,-96.7123
7817,1995,PCB,5.462000000000001,28.0548,-96.9512
7818,1998,PCB,8.31,26.2825,-97.2853
7819,2006,PCB,6.16,26.0432,-97.176
7820,2000,DDT,1.4340000000000002,28.2323,-96.7082
7821,1995,DDT,18.359,27.8522,-97.3598
7822,1990,DDT,11.51666667,28.6603,-96.5845
7823,1996,DDT,7.81,26.0748,-97.1995
7824,2002,DDT,2.585,26.0432,-97.176
7825,1994,PCB,56.33,27.8522,-97.3598
7826,1990,PCB,54.15333333,27.8362,-97.3802
7827,2001,DDT,3.674,28.7112,-95.8833
7828,1988,DDT,54.56,28.5788,-96.56299999999999
7829,2003,DDT,7.916,28.7112,-95.8833
7830,1995,DDT,36.06333333,28.5788,-96.56299999999999
7831,1994,PCB,22.78,26.0748,-97.1995
7832,2009,DDT,2.61,28.7112,-95.8833
7833,1994,PCB,18.84,28.2982,-96.62200000000001
7834,1991,DDT,5.323333333,28.0548,-96.9512
7835,2007,DDT,1.96,28.0548,-96.9512
7836,2003,DDT,4.428,28.0548,-96.9512
7837,2002,DDT,3.471,26.0748,-97.1995
7838,1998,DDT,10.86,26.0748,-97.1995
7839,1988,DDT,22.25666667,26.0748,-97.1995
7840,1988,DDT,4.773333333,26.0432,-97.176
7841,2010,DDT,1.34,26.0748,-97.1995
7842,2008,DDT,3.0,26.0748,-97.1995
7843,1993,DDT,3.8,28.173000000000002,-96.835
7844,1995,DDT,11.28433333,28.173000000000002,-96.835
7845,2001,DDT,26.611,28.6663,-96.2335
7846,2009,DDT,15.33,28.6663,-96.2335
7847,1993,DDT,56.12,28.6663,-96.2335
7848,1999,DDT,17.069000000000003,28.6603,-96.5845
7849,1987,DDT,42.17,28.7112,-95.8833
7850,1991,DDT,21.87,28.5788,-96.56299999999999
7851,1988,PCB,31.3,27.838,-97.238
7852,1987,DDT,118.37666670000002,28.5788,-96.56299999999999
7853,1998,PCB,10.05,26.0432,-97.176
7854,1987,DDT,86.97333333,28.6663,-96.2335
7855,2007,DDT,17.4,28.6663,-96.2335
7856,1995,DDT,146.07166669999998,28.6663,-96.2335
7857,1991,PCB,19.43,28.858,-95.4647
7858,1994,PCB,20.98,28.858,-95.4647
7859,2004,PCB,12.033,26.2825,-97.2853
7860,1999,PCB,49.758,28.6603,-96.5845
7861,1994,PCB,36.85,28.5788,-96.56299999999999
7862,1990,DDT,17.16333333,28.2982,-96.62200000000001
7863,1987,DDT,14.60333333,28.2982,-96.62200000000001
7864,1988,PCB,13.9,28.0548,-96.9512
7865,2009,PCB,1.16,28.173000000000002,-96.835
7866,1994,DDT,34.79,28.858,-95.4647
7867,1988,DDT,40.72666667,28.4118,-96.449
7868,2003,PCB,24.323,28.665,-96.383
7869,1992,DDT,12.42,28.4118,-96.449
7870,2006,DDT,9.37,28.4118,-96.449
7871,2003,DDT,48.536,28.858,-95.4647
7872,1996,DDT,17.32,28.2982,-96.62200000000001
7873,1995,PCB,15.745,28.142,-97.12799999999999
7874,2006,DDT,3.13,28.2982,-96.62200000000001
7875,2009,DDT,8.77,28.665,-96.383
7876,1991,PCB,14.40666667,27.838,-97.238
7877,2012,DDT,2.5,28.2982,-96.62200000000001
7878,2003,PCB,21.939,28.6663,-96.2335
7879,1992,DDT,28.71,27.8522,-97.3598
7880,1994,DDT,20.06,26.2825,-97.2853
7881,2004,DDT,7.898,26.2825,-97.2853
7882,2000,DDT,7.252999999999999,26.2825,-97.2853
7883,2000,PCB,8.703,26.2825,-97.2853
7884,2003,DDT,29.618000000000002,27.8522,-97.3598
7885,1988,DDT,41.53,28.142,-97.12799999999999
7886,2001,DDT,19.848,28.142,-97.12799999999999
7887,1991,DDT,3.7766666669999998,28.142,-97.12799999999999
7888,1997,DDT,15.0,28.142,-97.12799999999999
7889,2007,DDT,12.46,28.142,-97.12799999999999
7890,1992,DDT,13.57,28.142,-97.12799999999999
7891,2010,DDT,3.27,28.344,-96.7123
7892,1996,DDT,6.63,26.2825,-97.2853
7893,2012,DDT,5.7,26.2825,-97.2853
7894,1990,DDT,42.96,26.2825,-97.2853
7895,2003,PCB,6.541,28.0548,-96.9512
7896,1998,DDT,15.19,26.2825,-97.2853
7897,1993,PCB,9.525,28.2323,-96.7082
7898,1990,PCB,15.29666667,28.173000000000002,-96.835
7899,2010,DDT,9.54,26.2825,-97.2853
7900,1988,PCB,45.9,27.8362,-97.3802
7901,1989,PCB,16.49,28.142,-97.12799999999999
7902,1988,PCB,23.46666667,28.142,-97.12799999999999
7903,1999,PCB,11.133,28.6403,-96.0078
7904,1990,PCB,15.40666667,28.7112,-95.8833
7905,1988,PCB,19.56666667,28.7112,-95.8833
7906,2003,PCB,9.144,28.7112,-95.8833
7907,2003,PCB,18.69,28.5788,-96.56299999999999
7908,1993,PCB,14.68,28.665,-96.383
7909,1999,PCB,10.198,28.142,-97.12799999999999
7910,1991,DDT,5.046666667,28.2323,-96.7082
7911,1988,PCB,75.6,27.8522,-97.3598
7912,2003,PCB,58.12,28.9212,-95.3395
7913,1988,DDT,32.34333333,27.8522,-97.3598
7914,1995,PCB,13.505999999999998,28.344,-96.7123
7915,1995,PCB,9.722666667,28.2323,-96.7082
7916,1990,PCB,13.07666667,26.0432,-97.176
7917,1999,DDT,12.458,28.142,-97.12799999999999
7918,1999,DDT,14.904000000000002,27.8522,-97.3598
7919,1991,DDT,4.09,27.838,-97.238
7920,1996,DDT,15.15,28.4118,-96.449
7921,1986,DDT,10.12333333,28.2982,-96.62200000000001
7922,1993,DDT,65.13,28.858,-95.4647
7923,1986,DDT,26.48666667,28.344,-96.7123
7924,1999,DDT,60.042,28.858,-95.4647
7925,2004,DDT,6.422999999999999,28.344,-96.7123
7926,2005,DDT,25.52,28.665,-96.383
7927,1999,DDT,38.429,28.665,-96.383
7928,1994,DDT,10.86,28.173000000000002,-96.835
7929,1997,DDT,19.74,28.7112,-95.8833
7930,2010,PCB,32.83,28.2982,-96.62200000000001
7931,1986,DDT,14.52666667,26.0432,-97.176
7932,2004,DDT,0.875,26.0432,-97.176
7933,1986,DDT,33.69666667,28.7112,-95.8833
7934,2009,DDT,12.1,28.5788,-96.56299999999999
7935,2003,DDT,6.5120000000000005,28.173000000000002,-96.835
7936,2009,DDT,0.83,28.173000000000002,-96.835
7937,1993,DDT,7.18,28.7112,-95.8833
7938,2007,DDT,5.17,27.8522,-97.3598
7939,2009,DDT,5.07,28.6603,-96.5845
7940,1986,DDT,50.49333333,28.6603,-96.5845
7941,1988,DDT,17.42,28.0548,-96.9512
7942,1990,DDT,12.05666667,26.0432,-97.176
7943,1997,DDT,5.82,28.0548,-96.9512
7944,1998,DDT,3.42,26.0432,-97.176
7945,1996,DDT,3.9,26.0432,-97.176
7946,2000,DDT,3.5389999999999997,26.0748,-97.1995
7947,2000,DDT,3.8930000000000002,28.344,-96.7123
7948,2006,DDT,3.25,28.2323,-96.7082
7949,1988,DDT,14.89333333,27.8388,-97.0753
7950,1994,DDT,4.51,26.0748,-97.1995
7951,1992,DDT,19.11,28.6603,-96.5845
7952,1995,DDT,21.904,28.7112,-95.8833
7953,1993,DDT,31.29,28.5788,-96.56299999999999
7954,1988,DDT,27.71333333,28.173000000000002,-96.835
7955,2003,DDT,85.289,28.6663,-96.2335
7956,2001,DDT,9.892000000000001,28.6603,-96.5845
7957,1991,DDT,5.806666667000001,28.2982,-96.62200000000001
7958,2003,DDT,172.937,28.9212,-95.3395
7959,1994,DDT,6.07,28.4118,-96.449
7960,2000,DDT,7.091,28.4118,-96.449
7961,2004,DDT,8.07,28.4118,-96.449
7962,2000,DDT,3.267,28.2982,-96.62200000000001
7963,2006,PAH,0.08,26.2825,-97.2853
7964,1997,PAH,0.65,28.858,-95.4647
7965,1990,PAH,0.48666666700000005,28.142,-97.12799999999999
7966,1994,PAH,0.15,27.8522,-97.3598
7969,1992,PAH,0.26,28.173000000000002,-96.835
7970,1986,PAH,0.10666666699999999,28.173000000000002,-96.835
7971,2006,PAH,0.21,28.344,-96.7123
7973,1992,PAH,0.49,28.0548,-96.9512
7974,1995,PAH,0.015333333000000001,28.344,-96.7123
7975,2004,PAH,0.17800000000000002,28.344,-96.7123
7976,1992,PAH,0.03,28.2323,-96.7082
7978,2001,PAH,0.122,28.6663,-96.2335
7980,1992,PAH,0.25,28.858,-95.4647
7981,2003,PAH,2.254,28.9212,-95.3395
7982,2003,PAH,0.6829999999999999,28.858,-95.4647
7984,2006,PAH,0.2,26.0748,-97.1995
7985,1993,PAH,0.13,28.4118,-96.449
7987,1994,PAH,0.07,26.0748,-97.1995
7988,2001,PAH,0.09,27.8522,-97.3598
7989,1991,PAH,0.18333333300000001,28.858,-95.4647
7990,1993,PAH,1.24,28.9212,-95.3395
7991,2009,PAH,0.14,28.6603,-96.5845
7993,1995,PAH,0.921333333,28.858,-95.4647
7995,2003,PAH,0.141,28.6663,-96.2335
7998,2003,PAH,0.136,28.6603,-96.5845
7999,1993,PAH,0.37,28.858,-95.4647
8000,1999,PAH,0.297,28.858,-95.4647
8001,2005,PAH,0.2,27.8522,-97.3598
8002,2009,PAH,0.18,28.0548,-96.9512
8003,2008,PAH,0.08,26.2825,-97.2853
8005,1993,PAH,0.23,28.2323,-96.7082
8010,1988,PAH,0.963333333,28.7112,-95.8833
8011,2007,PAH,0.05,28.0548,-96.9512
8012,1986,PAH,0.53,28.0548,-96.9512
8014,1990,PAH,0.32,27.8362,-97.3802
8015,1991,PAH,0.02,27.838,-97.238
8017,2002,PAH,0.126,26.0432,-97.176
8018,1994,PAH,0.09,26.0432,-97.176
8022,1987,PAH,0.306666667,26.0432,-97.176
8023,2009,PAH,0.43,28.9212,-95.3395
8024,2001,PAH,0.7070000000000001,28.9212,-95.3395
8026,2006,PAH,0.28,26.0432,-97.176
8027,1998,PAH,0.01,26.0748,-97.1995
8028,2004,PAH,0.141,26.2825,-97.2853
8029,2002,PAH,0.067,26.0748,-97.1995
8030,2004,PAH,0.245,28.2982,-96.62200000000001
8031,1990,PAH,0.09,28.4118,-96.449
8032,2004,PAH,0.21,28.4118,-96.449
8033,2006,PAH,0.15,28.4118,-96.449
8034,2000,PAH,0.172,28.2982,-96.62200000000001
8036,2010,PAH,0.35,28.4118,-96.449
8037,1992,PAH,0.06,28.4118,-96.449
