State,County,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Latitude,Longitude
California,Sacramento,2006-10-31,17.398527354838713,33.87096774193548,14.516129032258064,31.93548387096774,0.02037693548387097,0.039903225806451614,9.612903225806452,33.83870967741935,0.6363253548387098,1.7419354838709677,3.806451612903226,2.4193548387096775,0.5469355161290322,1.138709677419355,11.129032258064516,,38.613779000000015,-121.36801400000004
California,Sacramento,2006-11-30,15.416248564102558,28.641025641025642,16.53846153846154,26.94871794871795,0.013135589743589743,0.024794871794871807,10.128205128205128,20.923076923076923,0.674088717948718,2.128205128205128,6.435897435897436,2.923076923076923,0.5810413076923076,1.4384615384615387,12.435897435897436,,38.588226615384634,-121.36101530769231
California,Sacramento,2006-12-31,14.823166000000008,27.03448275862069,13.051724137931034,25.43103448275862,0.011533896551724139,0.021241379310344834,10.775862068965518,18.0,0.7702461206896551,2.0,5.758620689655173,2.7586206896551726,0.7733445517241377,1.8448275862068968,9.637931034482758,,38.55459732758621,-121.35180438505733
California,Sacramento,2007-01-31,20.05165193442623,36.60655737704918,13.475409836065573,34.59016393442623,0.014779770491803276,0.02699999999999999,10.688524590163935,22.901639344262296,0.766323163934426,1.560655737704918,8.639344262295081,,0.7679610655737704,1.8114754098360661,9.950819672131148,,38.55750790163934,-121.35260157923483
California,Sacramento,2007-02-28,11.399219047619047,24.904761904761905,13.047619047619047,23.476190476190474,0.02222592857142857,0.034166666666666665,11.19047619047619,28.952380952380953,0.19795914285714283,0.6571428571428571,9.785714285714286,,0.5009999285714287,1.0428571428571425,10.166666666666666,,38.53996100000002,-121.34779555555549
California,Sacramento,2007-03-31,12.827399338709672,29.85483870967742,13.516129032258064,28.338709677419356,0.025009032258064525,0.04303225806451612,10.161290322580646,36.91935483870968,0.5950690322580644,1.2274193548387096,8.629032258064516,,0.4313924677419355,1.093548387096774,9.580645161290322,,38.55841549999999,-121.35285016666651
California,Sacramento,2007-04-30,10.23704906382979,22.595744680851062,10.595744680851064,21.340425531914892,0.031151957446808518,0.044382978723404264,11.851063829787234,38.8936170212766,0.4639513829787234,1.0744680851063833,6.212765957446808,,0.33763289361702126,0.5765957446808508,9.127659574468085,,38.57372880851066,-121.35704441843967
California,Sacramento,2007-05-31,7.732489645161292,19.43548387096774,10.274193548387096,18.29032258064516,0.04061287096774195,0.05440322580645162,10.661290322580646,49.403225806451616,0.6461213225806453,1.125806451612903,7.564516129032258,,0.29419908064516137,0.5161290322580646,8.403225806451612,,38.55841549999999,-121.35285016666651
California,Sacramento,2007-06-30,7.691649771929822,16.210526315789473,9.842105263157896,15.210526315789474,0.03346392982456141,0.05199999999999999,10.508771929824562,46.68421052631579,0.7598997368421052,1.3228070175438595,7.2105263157894735,,0.279064403508772,0.41578947368421076,8.105263157894736,,38.56132936842106,-121.35364826315777
California,Sacramento,2007-07-31,6.345406322580645,10.741935483870968,8.290322580645162,10.161290322580646,0.030661967741935487,0.054161290322580664,10.67741935483871,56.354838709677416,1.1507680645161293,2.238709677419354,6.161290322580645,,0.2759532258064516,0.33548387096774196,6.258064516129032,,38.613779000000015,-121.36801400000004
California,Sacramento,2007-08-31,7.729045580645161,13.67741935483871,7.516129032258065,12.870967741935484,0.032097838709677425,0.05403225806451615,10.903225806451612,51.03225806451613,1.120829419354839,2.0064516129032253,3.5483870967741935,,0.26129448387096776,0.3580645161290323,7.870967741935484,,38.613779000000015,-121.36801400000004
California,Sacramento,2007-09-30,9.433609399999998,20.666666666666668,12.233333333333333,19.466666666666665,0.028388433333333334,0.04823333333333334,10.5,44.4,0.6719046666666666,1.1300000000000001,7.1,,0.3527743333333334,0.6266666666666666,11.0,,38.613779000000015,-121.36801400000004
California,Sacramento,2007-10-31,16.35899625,37.25,14.416666666666666,35.083333333333336,0.023338499999999998,0.04027777777777779,10.0,34.72222222222222,0.4541666388888889,1.0555555555555556,9.833333333333334,,0.48837244444444444,1.1277777777777775,12.833333333333334,,38.58917300000002,-121.36127451851854
California,Sacramento,2007-11-30,19.864872333333334,46.21666666666667,15.733333333333333,44.21666666666667,0.019272866666666666,0.030049999999999983,9.966666666666667,25.5,0.5906031999999999,1.3466666666666665,11.65,,0.5894699999999999,1.3399999999999994,13.933333333333334,,38.558415499999995,-121.35285016666651
California,Sacramento,2007-12-31,13.398546338709682,32.91935483870968,12.241935483870968,31.0,0.02536403225806452,0.03367741935483869,10.709677419354838,28.806451612903224,0.5000960322580645,1.0096774193548388,7.564516129032258,,0.4275010645161291,0.9451612903225807,12.0,,38.55841549999999,-121.35285016666651
