,Unnamed: 0,CO AQI,SO2 AQI,O3 AQI,NO2 AQI,Latitude,Longitude,label,Date,State,County,City
3725,4436,3.229166667,2.666666667,26.70833333,15.75,43.1455965,-77.552725,0,2017/11/1,New York,Monroe,Rochester
3726,4521,4.064516129,1.161290323,27.16129032,19.90322581,43.1455965,-77.552725,0,2017/12/1,New York,Monroe,Rochester
3727,4604,3.790322581,1.935483871,28.67741935,20.16129032,43.1455965,-77.552725,0,2018/1/1,New York,Monroe,Rochester
3728,4689,3.517857143,1.285714286,31.75,18.78571429,43.1455965,-77.552725,1,2018/2/1,New York,Monroe,Rochester
3729,4777,2.703703704,1.296296296,36.44444444,19.51851852,43.1455965,-77.552725,5,2018/3/1,New York,Monroe,Rochester
3730,4865,3.020833333,0.125,40.125,15.95833333,43.1455965,-77.552725,5,2018/4/1,New York,Monroe,Rochester
3731,4953,3.035714286,0.464285714,49.92857143,13.10714286,43.1455965,-77.552725,1,2018/5/1,New York,Monroe,Rochester
3732,5041,3.616666667,0.166666667,38.86666667,12.66666667,43.1455965,-77.552725,0,2018/6/1,New York,Monroe,Rochester
3733,5128,3.387096774,0.516129032,45.61290323,11.41935484,43.1455965,-77.552725,0,2018/7/1,New York,Monroe,Rochester
3734,5214,3.379310345,0.172413793,37.62068966,11.89655172,43.1455965,-77.552725,5,2018/8/1,New York,Monroe,Rochester
3735,5301,3.1,0.033333333,28.93333333,11.1,43.1455965,-77.552725,0,2018/9/1,New York,Monroe,Rochester
3736,5386,3.225806452,0.225806452,22.03225806,12.67741935,43.1455965,-77.552725,4,2018/10/1,New York,Monroe,Rochester
3737,5470,3.18,0.4,22.32,17.32,43.1455965,-77.552725,0,2018/11/1,New York,Monroe,Rochester
3738,5551,4.444444444,0.333333333,21.92592593,20.55555556,43.1455965,-77.552725,0,2018/12/1,New York,Monroe,Rochester
3739,5628,3.25,0.214285714,29.42857143,18.78571429,43.1455965,-77.552725,1,2019/1/1,New York,Monroe,Rochester
3740,5711,2.946428571,0.071428571,33.85714286,17.64285714,43.1455965,-77.552725,1,2019/2/1,New York,Monroe,Rochester
3741,5797,3.410714286,0.071428571,40.5,19.75,43.1455965,-77.552725,0,2019/3/1,New York,Monroe,Rochester
3742,5882,3.016666667,0.066666667,37.9,15.33333333,43.1455965,-77.552725,0,2019/4/1,New York,Monroe,Rochester
3743,5968,2.870967742,0.032258065,35.12903226,11.4516129,43.1455965,-77.552725,4,2019/5/1,New York,Monroe,Rochester
3744,6053,3.433333333,0.4,39.26666667,10.43333333,43.1455965,-77.552725,0,2019/6/1,New York,Monroe,Rochester
3745,6139,3.034482759,0.344827586,39,11.93103448,43.1455965,-77.552725,5,2019/7/1,New York,Monroe,Rochester
3746,6225,2.822580645,0.064516129,34.83870968,9.870967742,43.1455965,-77.552725,0,2019/8/1,New York,Monroe,Rochester
3747,6310,3.466666667,0,32.36666667,10.46666667,43.1455965,-77.552725,1,2019/9/1,New York,Monroe,Rochester
3748,6397,4.032258065,0.032258065,25.93548387,11.25806452,43.1455965,-77.552725,0,2019/10/1,New York,Monroe,Rochester
3749,6481,3.571428571,0.142857143,25.28571429,12.75,43.1455965,-77.552725,0,2019/11/1,New York,Monroe,Rochester
3750,6560,3.709677419,0.129032258,25.09677419,14.93548387,43.1455965,-77.552725,5,2019/12/1,New York,Monroe,Rochester
3751,6608,5,0,17,27,43.1455965,-77.552725,2,2020/1/1,New York,Monroe,Rochester
3752,6643,3.586206897,0.034482759,31.48275862,15.13793103,43.1455965,-77.552725,3,2020/2/1,New York,Monroe,Rochester
3753,6663,2.806451613,0.064516129,34.29032258,12.16129032,43.1455965,-77.552725,3,2020/3/1,New York,Monroe,Rochester
3754,1482,2.225806452,4.580645161,33.32258065,7.129032258,42.09142,-77.20978,0,2011/1/1,,,
3755,1602,2.033333333,0.4,43.2,4.233333333,42.09142,-77.20978,0,2011/4/1,,,
3756,1646,1.741935484,0.322580645,43.90322581,2.419354839,42.09142,-77.20978,1,2011/5/1,,,
3757,1688,1.517241379,0.75862069,41.79310345,1.620689655,42.09142,-77.20978,2,2011/6/1,,,
3758,1484,2.290322581,3.612903226,29.90322581,8.516129032,35.750735,-94.669697,5,2011/1/1,,,
3759,1770,1.935483871,1.677419355,64.06451613,7.35483871,35.750735,-94.669697,3,2011/8/1,,,
3760,1485,5.166666667,2.5,30.16666667,23.16666667,35.53141233,-97.515791,5,2011/1/1,,,
3761,1486,6.096774194,5.709677419,25.09677419,21.41935484,36.1635968,-95.96252903,5,2011/1/1,,,
3762,1524,5.821428571,5.178571429,30.32142857,23.82142857,36.1635968,-95.96252903,3,2011/2/1,,,
3763,1564,4.064516129,2.193548387,36.48387097,15.4516129,36.1635968,-95.96252903,0,2011/3/1,,,
3764,1651,4.344827586,0.724137931,40.06896552,13.03448276,36.1635968,-95.96252903,5,2011/5/1,,,
3765,1693,3.366666667,3.533333333,49.06666667,13.83333333,36.1635968,-95.96252903,0,2011/6/1,,,
3766,1732,2.607142857,8.25,67.64285714,16.92857143,36.1635968,-95.96252903,3,2011/7/1,,,
3767,1772,3.935483871,3.967741935,77.29032258,21.19354839,36.1635968,-95.96252903,0,2011/8/1,,,
3768,1813,5.133333333,3.166666667,47.23333333,23.26666667,36.1635968,-95.96252903,0,2011/9/1,,,
3769,1855,5.096774194,4.967741935,41.64516129,22.64516129,36.1635968,-95.96252903,0,2011/10/1,,,
3770,1894,4.148148148,3.814814815,26.37037037,16,36.1635968,-95.96252903,3,2011/11/1,,,
3771,1931,7.962962963,5.592592593,22.07407407,21.18518519,36.1635968,-95.96252903,0,2011/12/1,,,
3772,2197,1.709677419,2.580645161,63.16129032,17,36.1635968,-95.96252903,5,2012/7/1,,,
3773,2239,2.566666667,4,66.46666667,20.66666667,36.1635968,-95.96252903,5,2012/8/1,,,
3774,2280,3.2,2.6,49.3,20.6,36.1635968,-95.96252903,0,2012/9/1,,,
3775,2318,3.451612903,3.35483871,32.19354839,19.06451613,36.1635968,-95.96252903,2,2012/10/1,,,
3776,2355,6.24137931,2.793103448,31.13793103,26.44827586,36.1635968,-95.96252903,3,2012/11/1,,,
3777,2391,5.580645161,2.193548387,24.67741935,21.77419355,36.1635968,-95.96252903,2,2012/12/1,,,
3778,3545,5.766666667,1.958333333,26.46666667,17.4,36.1635968,-95.96252903,0,2017/1/1,,,
3779,3635,5.035714286,2.678571429,35.67857143,19.35714286,36.1635968,-95.96252903,0,2017/2/1,,,
3780,3725,4.032258065,2.193548387,38.74193548,14.77419355,36.1635968,-95.96252903,5,2017/3/1,,,
3781,3816,3.733333333,2.466666667,40.45,12.83333333,36.1635968,-95.96252903,5,2017/4/1,,,
3782,3907,3.096774194,2.620967742,49.38709677,14.48387097,36.1635968,-95.96252903,1,2017/5/1,,,
3783,3997,1.966666667,2.475,42.1,11.96666667,36.1635968,-95.96252903,0,2017/6/1,,,
3784,4087,2.193548387,1.85483871,44.4516129,11.96774194,36.1635968,-95.96252903,4,2017/7/1,,,
3785,4178,2.096774194,1.758064516,41.61290323,12.09677419,36.1635968,-95.96252903,5,2017/8/1,,,
3786,4268,4.1,2.916666667,43.53333333,17.36666667,36.1635968,-95.96252903,3,2017/9/1,,,
3787,4357,3.741935484,2.048387097,36.09677419,15.38709677,36.1635968,-95.96252903,5,2017/10/1,,,
3788,4444,4.766666667,2.033333333,28.28333333,18.93333333,36.1635968,-95.96252903,0,2017/11/1,,,
3789,4529,5.064516129,1.443548387,27.30645161,19.41935484,36.1635968,-95.96252903,0,2017/12/1,,,
3790,4612,5.193548387,2.596774194,30,20.96774194,36.1635968,-95.96252903,1,2018/1/1,,,
3791,4698,4.461538462,1.509615385,28.11538462,15.46153846,36.1635968,-95.96252903,0,2018/2/1,,,
3792,4786,5.064516129,1.096774194,42.87096774,17.48387097,36.1635968,-95.96252903,0,2018/3/1,,,
3793,4874,3.851851852,0.888888889,46.77777778,16.44444444,36.1635968,-95.96252903,5,2018/4/1,,,
3794,5050,2.033333333,0.833333333,41.91666667,12.86666667,36.1635968,-95.96252903,5,2018/6/1,,,
3795,5137,2.806451613,0.943548387,55.62903226,16.22580645,36.1635968,-95.96252903,4,2018/7/1,,,
3796,5223,3.193548387,1.370967742,45.96774194,13.25806452,36.1635968,-95.96252903,5,2018/8/1,,,
3797,5310,3,0.727777778,31.03333333,12.1,36.1635968,-95.96252903,0,2018/9/1,,,
3798,5395,3.35483871,0.938172043,27.5,13.09677419,36.1635968,-95.96252903,4,2018/10/1,,,
3799,5478,4.7,1.613888889,27.56666667,19.93333333,36.1635968,-95.96252903,5,2018/11/1,,,
3800,5559,4.741935484,0.733870968,23.83870968,18.16129032,36.1635968,-95.96252903,0,2018/12/1,,,
3801,5636,4.709677419,0.951612903,26.06451613,18.80645161,36.1635968,-95.96252903,1,2019/1/1,,,
3802,5720,3.214285714,0.598214286,27.96428571,15.39285714,36.1635968,-95.96252903,0,2019/2/1,,,
3803,5806,4.034482759,0.695402299,41.63793103,16.72413793,36.1635968,-95.96252903,0,2019/3/1,,,
3804,5891,3.366666667,1.566666667,46.9,14.86666667,36.1635968,-95.96252903,2,2019/4/1,,,
3805,5977,2.838709677,0.39516129,42.30645161,11.90322581,36.1635968,-95.96252903,4,2019/5/1,,,
3806,6062,3.066666667,0.847222222,46.78333333,12.16666667,36.1635968,-95.96252903,5,2019/6/1,,,
3807,6319,3.1,0.158333333,41.21666667,12.53333333,36.1635968,-95.96252903,0,2019/9/1,,,
3808,6406,3.322580645,0.419354839,30.62903226,11.06451613,36.1635968,-95.96252903,5,2019/10/1,,,
3809,6489,5,0.691666667,29.35,20.26666667,36.1635968,-95.96252903,2,2019/11/1,,,
3810,6568,5.1,1.369444444,28.31666667,19.03333333,36.1635968,-95.96252903,5,2019/12/1,,,
3811,6650,3.655172414,0.818965517,31.77586207,16.06896552,36.1635968,-95.96252903,0,2020/2/1,,,
3812,6670,3.419354839,0.459677419,34.5,14.67741935,36.1635968,-95.96252903,3,2020/3/1,,,
3813,1487,10.65517241,3.344827586,14.17241379,18,45.5196515,-122.5973489,3,2011/1/1,,,
3814,1525,8.821428571,3.142857143,20.71428571,18.57142857,45.5196515,-122.5973489,2,2011/2/1,,,
3815,1565,5.032258065,1.741935484,28.38709677,16.35483871,45.5196515,-122.5973489,3,2011/3/1,,,
3816,1608,4.4,2.2,32.96666667,17.4,45.5196515,-122.5973489,3,2011/4/1,,,
3817,1652,4.258064516,1.806451613,31.19354839,16.58064516,45.5196515,-122.5973489,5,2011/5/1,,,
3818,1694,2.866666667,1.133333333,26.1,12.53333333,45.5196515,-122.5973489,4,2011/6/1,,,
3819,1733,2.129032258,1.064516129,23.74193548,8.677419355,45.5196515,-122.5973489,2,2011/7/1,,,
3820,1773,2.225806452,1.225806452,26.83870968,11.35483871,45.5196515,-122.5973489,2,2011/8/1,,,
3821,1895,8.259259259,0.444444444,17.59259259,19.14814815,45.5196515,-122.5973489,5,2011/11/1,,,
3822,1932,10.83870968,4.096774194,8.580645161,20.77419355,45.5196515,-122.5973489,4,2011/12/1,,,
3823,1968,9.68,2.12,18.64,20.28,45.5196515,-122.5973489,4,2012/1/1,,,
3824,2000,5.736842105,1.578947368,22.31578947,14.26315789,45.5196515,-122.5973489,0,2012/2/1,,,
3825,2036,6.4,1.24,28.96,19.96,45.5196515,-122.5973489,0,2012/3/1,,,
3826,2074,4.4,0.9,31.06666667,18.33333333,45.5196515,-122.5973489,3,2012/4/1,,,
3827,2115,3.419354839,1,34.4516129,17.03225806,45.5196515,-122.5973489,2,2012/5/1,,,
3828,2158,2.666666667,0.8,25.83333333,12,45.5196515,-122.5973489,2,2012/6/1,,,
3829,2198,2.04,0.36,28.56,8.64,45.5196515,-122.5973489,0,2012/7/1,,,
3830,2240,2.741935484,0.419354839,33.38709677,13.58064516,45.5196515,-122.5973489,2,2012/8/1,,,
3831,2281,4.3,0.8,30.53333333,20.93333333,45.5196515,-122.5973489,5,2012/9/1,,,
3832,2356,7.833333333,2.1,17.03333333,16.26666667,45.5196515,-122.5973489,2,2012/11/1,,,
3833,2392,8.096774194,1.838709677,21.5483871,18.22580645,45.5196515,-122.5973489,5,2012/12/1,,,
3834,4088,1,0.095238095,31.61904762,7.142857143,45.5196515,-122.5973489,1,2017/7/1,,,
3835,4179,2.633333333,0.5,47.66666667,15,45.5196515,-122.5973489,5,2017/8/1,,,
3836,4269,4.608695652,0.695652174,29.17391304,20.65217391,45.5196515,-122.5973489,4,2017/9/1,,,
3837,4358,5.965517241,1.344827586,21.65517241,17.89655172,45.5196515,-122.5973489,3,2017/10/1,,,
3838,4445,4.533333333,1.033333333,20.03333333,16.56666667,45.5196515,-122.5973489,0,2017/11/1,,,
3839,4613,5.185185185,0.222222222,25.7037037,16.7037037,45.5196515,-122.5973489,4,2018/1/1,,,
3840,4699,5.458333333,0.166666667,25.29166667,20.83333333,45.5196515,-122.5973489,2,2018/2/1,,,
3841,4787,5.161290323,0.903225806,31.32258065,20.83870968,45.5196515,-122.5973489,1,2018/3/1,,,
3842,4875,3.25,0.321428571,36.21428571,14,45.5196515,-122.5973489,2,2018/4/1,,,
3843,4963,2.580645161,0.193548387,34.83870968,11.77419355,45.5196515,-122.5973489,2,2018/5/1,,,
3844,5051,2.533333333,0.3,34.26666667,10.5,45.5196515,-122.5973489,3,2018/6/1,,,
3845,5138,2.822580645,1.064516129,39.77419355,13.75806452,45.5196515,-122.5973489,2,2018/7/1,,,
3846,5224,4.086956522,1.652173913,44.23913043,17,45.5196515,-122.5973489,2,2018/8/1,,,
3847,5311,3.8,0.2,30.16666667,14.3,45.5196515,-122.5973489,1,2018/9/1,,,
3848,5396,6.096774194,0.451612903,20.80645161,22.4516129,45.5196515,-122.5973489,1,2018/10/1,,,
3849,5479,5.833333333,0.4,18.7,20.13333333,45.5196515,-122.5973489,1,2018/11/1,,,
3850,5637,4,0.142857143,22.95238095,14.61904762,45.5196515,-122.5973489,0,2019/1/1,,,
3851,5721,4.153846154,0.192307692,27.84615385,19.46153846,45.5196515,-122.5973489,3,2019/2/1,,,
3852,5807,3.125,0.041666667,37.70833333,16.625,45.5196515,-122.5973489,2,2019/3/1,,,
3853,5892,3.266666667,0.066666667,34.73333333,17.36666667,45.5196515,-122.5973489,5,2019/4/1,,,
3854,5978,2.677419355,0.032258065,35.16129032,12.35483871,45.5196515,-122.5973489,1,2019/5/1,,,
3855,6063,1.392857143,0,30.07142857,9.464285714,45.5196515,-122.5973489,1,2019/6/1,,,
3856,6149,0.580645161,0,30.5483871,8.838709677,45.5196515,-122.5973489,1,2019/7/1,,,
3857,6235,1.322580645,0.161290323,34.35483871,11.06451613,45.5196515,-122.5973489,0,2019/8/1,,,
3858,6320,2.033333333,0.033333333,24.26666667,11.96666667,45.5196515,-122.5973489,5,2019/9/1,,,
3859,6407,4.451612903,0.35483871,25.08064516,15.32258065,45.5196515,-122.5973489,3,2019/10/1,,,
3860,6490,5.5,2.083333333,15.96666667,15.63333333,45.5196515,-122.5973489,5,2019/11/1,,,
3861,6569,4.806451613,0.677419355,15.09677419,16.4516129,45.5196515,-122.5973489,3,2019/12/1,,,
3862,1490,3,2,26.5,13.5,43.54792,-96.700769,0,2011/1/1,South Dakota,Minnehaha,Sioux Falls
3863,3321,1.5,0,28.5,5.5,43.54792,-96.700769,1,2015/10/1,South Dakota,Minnehaha,Sioux Falls
3864,1492,9.258064516,3.532258065,25.61290323,36.16129032,31.787432,-106.4427263,4,2011/1/1,,,
3865,1571,5.274193548,2.548387097,36.16129032,36.9516129,31.787432,-106.4427263,4,2011/3/1,,,
3866,1658,2.435483871,0.919354839,46.20967742,24.96774194,31.787432,-106.4427263,2,2011/5/1,,,
3867,1493,1.451612903,0.64516129,26.41935484,16.90322581,31.653086,-97.070704,5,2011/1/1,,,
3868,1572,1.290322581,0.612903226,37.90322581,7.483870968,31.653086,-97.070704,2,2011/3/1,,,
3869,1659,1.548387097,0,45.58064516,6.322580645,31.653086,-97.070704,1,2011/5/1,,,
3870,1741,1.064516129,0.322580645,40.35483871,3.387096774,31.653086,-97.070704,5,2011/7/1,,,
3871,1940,1.806451613,0.419354839,24.80645161,9.64516129,31.653086,-97.070704,3,2011/12/1,,,
3872,3080,1.64516129,1.225806452,27.4516129,10.12903226,31.653086,-97.070704,2,2015/1/1,,,
3873,3131,1.516129032,1.161290323,32.96774194,7.516129032,31.653086,-97.070704,0,2015/3/1,,,
3874,3241,1.064516129,0.483870968,30.03225806,3.032258065,31.653086,-97.070704,1,2015/7/1,,,
3875,3559,2.064516129,0.35483871,28.83870968,9.129032258,31.653086,-97.070704,1,2017/1/1,,,
3876,3738,2.35483871,1.290322581,38.58064516,5.225806452,31.653086,-97.070704,5,2017/3/1,,,
3877,1494,10.03225806,2.451612903,14.67741935,45.03225806,40.76329244,-111.9115217,1,2011/1/1,,,
3878,1533,6.285714286,3.285714286,31.5,33.96428571,40.76329244,-111.9115217,3,2011/2/1,,,
3879,1573,5.387096774,1.548387097,36.12903226,33.61290323,40.76329244,-111.9115217,3,2011/3/1,,,
3880,1616,4.344827586,1.620689655,38.96551724,28.82758621,40.76329244,-111.9115217,1,2011/4/1,,,
3881,1660,3.066666667,2.066666667,41.13333333,22.43333333,40.76329244,-111.9115217,5,2011/5/1,,,
3882,1702,2.8,2.733333333,50.06666667,23.36666667,40.76329244,-111.9115217,0,2011/6/1,,,
3883,1742,2.580645161,2.935483871,53.5483871,22.09677419,40.76329244,-111.9115217,5,2011/7/1,,,
3884,1782,3.129032258,1.806451613,62.12903226,26.32258065,40.76329244,-111.9115217,0,2011/8/1,,,
3885,1823,4.1,1.633333333,45.16666667,29.63333333,40.76329244,-111.9115217,0,2011/9/1,,,
3886,1865,6,1.310344828,27.37931034,32.03448276,40.76329244,-111.9115217,3,2011/10/1,,,
3887,1904,8.566666667,3.9,22.43333333,36,40.76329244,-111.9115217,5,2011/11/1,,,
3888,1941,10.4516129,2.419354839,13.74193548,38.19354839,40.76329244,-111.9115217,4,2011/12/1,,,
3889,3740,4.709677419,0.064516129,39.5483871,29.41935484,40.76329244,-111.9115217,4,2017/3/1,,,
3890,3922,2.677419355,0.258064516,52.5483871,19.16129032,40.76329244,-111.9115217,0,2017/5/1,,,
3891,4012,2.4,0.433333333,63.5,15.8,40.76329244,-111.9115217,0,2017/6/1,,,
3892,4193,3.071428571,0.285714286,69.89285714,21.75,40.76329244,-111.9115217,5,2017/8/1,,,
3893,4627,6.838709677,1.435483871,22.35483871,37.77419355,40.76329244,-111.9115217,2,2018/1/1,,,
3894,4713,4.482142857,0.535714286,33.5,35.25,40.76329244,-111.9115217,4,2018/2/1,,,
3895,4799,3.435483871,0.451612903,40.06451613,32.80645161,40.76329244,-111.9115217,2,2018/3/1,,,
3896,4887,2.05,1.033333333,45.95,27.58333333,40.76329244,-111.9115217,5,2018/4/1,,,
3897,1495,0.709677419,0.193548387,36.83870968,11.35483871,41.1337935,-104.650552,0,2011/1/1,,,
3898,1576,0.548387097,0.677419355,43.22580645,11.61290323,41.1337935,-104.650552,2,2011/3/1,,,
3899,1663,0.419354839,0.193548387,44.38709677,5.870967742,41.1337935,-104.650552,1,2011/5/1,,,
3900,1745,0.387096774,0.483870968,49.19354839,11.48387097,41.1337935,-104.650552,4,2011/7/1,,,
3901,1942,1.290322581,0.548387097,32.29032258,16.67741935,41.1337935,-104.650552,3,2011/12/1,,,
3902,3270,1.258064516,5.387096774,54.06451613,12.70967742,41.1337935,-104.650552,1,2015/8/1,,,
3903,3324,1,3.612903226,36.25806452,11.64516129,41.1337935,-104.650552,1,2015/10/1,,,
3904,3380,1.483870968,0.193548387,36.90322581,16.12903226,41.1337935,-104.650552,0,2015/12/1,,,
3905,3409,1.322580645,0.35483871,39.12903226,12.06451613,41.1337935,-104.650552,1,2016/1/1,,,
3906,3566,1.516129032,0.35483871,39.35483871,12.67741935,41.1337935,-104.650552,1,2017/1/1,,,
3907,3929,2,0.032258065,46.48387097,7,41.1337935,-104.650552,4,2017/5/1,,,
3908,4110,2,0.387096774,63.48387097,10.58064516,41.1337935,-104.650552,1,2017/7/1,,,
3909,4200,2.096774194,0.096774194,49.70967742,10.35483871,41.1337935,-104.650552,5,2017/8/1,,,
3910,4548,1.774193548,0.193548387,35.35483871,11.41935484,41.1337935,-104.650552,5,2017/12/1,,,
3911,4632,1.612903226,0,36.19354839,15.38709677,41.1337935,-104.650552,3,2018/1/1,,,
3912,4983,1.709677419,0.064516129,50.35483871,7.806451613,41.1337935,-104.650552,1,2018/5/1,,,
3913,5158,1.709677419,0.258064516,61.83870968,9.483870968,41.1337935,-104.650552,5,2018/7/1,,,
3914,5244,2.35483871,0.709677419,58.32258065,11.03225806,41.1337935,-104.650552,5,2018/8/1,,,
3915,5578,1.419354839,0.048387097,35.74193548,11.38709677,41.1337935,-104.650552,5,2018/12/1,,,
3916,5655,1.516129032,0,36.06451613,12.98387097,41.1337935,-104.650552,4,2019/1/1,,,
3917,5997,2.193548387,0.709677419,43.09677419,5.241935484,41.1337935,-104.650552,1,2019/5/1,,,
3918,6168,1.935483871,1.387096774,47.35483871,7.112903226,41.1337935,-104.650552,5,2019/7/1,,,
3919,6254,1.35483871,1.564516129,48.61290323,7.080645161,41.1337935,-104.650552,0,2019/8/1,,,
3920,6427,1.419354839,1.709677419,36.14516129,8.241935484,41.1337935,-104.650552,0,2019/10/1,,,
3921,6587,1.580645161,1.032258065,34.37096774,10.0483871,41.1337935,-104.650552,2,2019/12/1,,,
3922,1501,10.33783784,2.918918919,26.52702703,40.33783784,33.90085233,-118.2519175,2,2011/2/1,,,
3923,1504,1.576923077,1.884615385,38.11538462,3,34.53138962,-120.3108765,4,2011/2/1,,,
3924,1510,5.857142857,5.75,30.17857143,32.89285714,33.6878,-84.2905,3,2011/2/1,,,
3925,1592,5.285714286,3.357142857,36.21428571,28.92857143,33.6878,-84.2905,1,2011/4/1,,,
3926,1679,4.866666667,6.433333333,57.7,30.5,33.6878,-84.2905,3,2011/6/1,,,
3927,1799,5.233333333,5.133333333,38.83333333,29.43333333,33.6878,-84.2905,0,2011/9/1,,,
3928,1881,6.133333333,3.233333333,25.86666667,25.63333333,33.6878,-84.2905,3,2011/11/1,,,
3929,2137,4.233333333,0.933333333,53.6,26.9,33.6878,-84.2905,0,2012/6/1,,,
3930,2261,4.933333333,1.6,37.13333333,22.33333333,33.6878,-84.2905,4,2012/9/1,,,
3931,2340,8,1.966666667,25.46666667,29.16666667,33.6878,-84.2905,3,2012/11/1,,,
3932,2469,4.964285714,1.214285714,30.42857143,27.10714286,33.6878,-84.2905,5,2013/2/1,,,
3933,2645,3.633333333,0.566666667,34.63333333,14.76666667,33.6878,-84.2905,5,2013/6/1,,,
3934,2689,3.5,0.428571429,31.82142857,12.10714286,33.6878,-84.2905,1,2013/7/1,,,
3935,2773,5.433333333,0.566666667,40.86666667,20.56666667,33.6878,-84.2905,5,2013/9/1,,,
3936,2905,6.178571429,0.5,19.85714286,22.67857143,33.6878,-84.2905,1,2013/12/1,,,
3937,3958,3.571428571,0.035714286,36.07142857,12.82142857,33.6878,-84.2905,0,2017/6/1,,,
3938,4229,6.482758621,0.034482759,45.93103448,18.93103448,33.6878,-84.2905,3,2017/9/1,,,
3939,4661,3.607142857,0.035714286,24.67857143,14.07142857,33.6878,-84.2905,0,2018/2/1,,,
3940,4835,3.766666667,0.1,42.5,20.5,33.6878,-84.2905,5,2018/4/1,,,
3941,5272,4.448275862,0.034482759,30.27586207,12.82758621,33.6878,-84.2905,0,2018/9/1,,,
3942,5443,5.166666667,0.266666667,21.33333333,16.6,33.6878,-84.2905,0,2018/11/1,,,
3943,5683,5.214285714,0.285714286,25.35714286,17.5,33.6878,-84.2905,0,2019/2/1,,,
3944,6025,3.933333333,0,42,15.66666667,33.6878,-84.2905,5,2019/6/1,,,
3945,6196,4.275862069,0.068965517,50.65517241,18.34482759,33.6878,-84.2905,0,2019/8/1,,,
3946,6282,6.133333333,0.066666667,57.53333333,25.3,33.6878,-84.2905,3,2019/9/1,,,
3947,6455,5.9,0.166666667,27.7,19.8,33.6878,-84.2905,2,2019/11/1,,,
3948,6631,3.965517241,0,25.27586207,19.37931034,33.6878,-84.2905,0,2020/2/1,,,
3949,1511,6.285714286,3.607142857,26.67857143,13.21428571,21.343952,-158.0962511,2,2011/2/1,,,
3950,2220,6.821428571,0.892857143,18.64285714,5.892857143,21.343952,-158.0962511,2,2012/8/1,,,
3951,2302,6,1.290909091,19.30909091,9.363636364,21.343952,-158.0962511,1,2012/10/1,,,
3952,3090,1.25,5.928571429,33.71428571,11.89285714,21.343952,-158.0962511,1,2015/2/1,,,
3953,3510,2.580645161,7.967741935,36.03225806,17.19354839,21.343952,-158.0962511,1,2017/1/1,,,
3954,4141,2.983870968,2.037634409,18.90322581,7.870967742,21.343952,-158.0962511,5,2017/8/1,,,
3955,4494,4.516129032,4.35483871,34.32258065,13.06451613,21.343952,-158.0962511,5,2017/12/1,,,
3956,5360,1.387096774,2.725806452,23.09677419,8.451612903,21.343952,-158.0962511,4,2018/10/1,,,
3957,5525,1.048387097,1.688172043,34.32258065,11.03225806,21.343952,-158.0962511,5,2018/12/1,,,
3958,5771,2.096774194,3.446236559,32.4516129,9.741935484,21.343952,-158.0962511,2,2019/3/1,,,
3959,5941,1.177419355,6.612903226,27.35483871,10.58064516,21.343952,-158.0962511,1,2019/5/1,,,
3960,6112,1.016129032,3.720430108,18.03225806,7.290322581,21.343952,-158.0962511,1,2019/7/1,,,
3961,6198,1.677419355,5.215053763,19.22580645,7.548387097,21.343952,-158.0962511,2,2019/8/1,,,
3962,6371,1.419354839,5.989247312,22.61290323,10,21.343952,-158.0962511,5,2019/10/1,,,
3963,1515,2.607142857,1.714285714,32.21428571,11.60714286,46.696431,-68.033006,0,2011/2/1,,,
3964,2475,2.464285714,0.928571429,31.28571429,8.571428571,46.696431,-68.033006,1,2013/2/1,,,
3965,3608,3.071428571,0.25,35.82142857,8.892857143,46.696431,-68.033006,5,2017/2/1,,,
3966,4240,1.961538462,0,23.07692308,2.230769231,46.696431,-68.033006,0,2017/9/1,,,
3967,5109,1.615384615,0,27.92307692,1.884615385,46.696431,-68.033006,0,2018/7/1,,,
3968,5692,2.785714286,0.142857143,35.60714286,9.428571429,46.696431,-68.033006,5,2019/2/1,,,
3969,6292,1.892857143,0,18.57142857,2.535714286,46.696431,-68.033006,1,2019/9/1,,,
3970,1516,4.962962963,0.962962963,32.85185185,36.55555556,35.15975,-106.546675,3,2011/2/1,,,
3971,1556,3.774193548,0.741935484,38.87096774,30.06451613,35.15975,-106.546675,0,2011/3/1,,,
3972,1598,2.366666667,0.3,43.2,21.36666667,35.15975,-106.546675,3,2011/4/1,,,
3973,1642,2.161290323,0.193548387,47.41935484,20.74193548,35.15975,-106.546675,2,2011/5/1,,,
3974,1684,3.620689655,0.551724138,49.79310345,22.31034483,35.15975,-106.546675,0,2011/6/1,,,
3975,1724,1.419354839,0.064516129,56.38709677,17.06451613,35.15975,-106.546675,5,2011/7/1,,,
3976,1764,1.35483871,0.032258065,54.61290323,21.12903226,35.15975,-106.546675,3,2011/8/1,,,
3977,1805,1.827586207,0.344827586,42.17241379,22.24137931,35.15975,-106.546675,1,2011/9/1,,,
3978,1847,3,1,32.25,27.54166667,35.15975,-106.546675,0,2011/10/1,,,
3979,1887,4.766666667,1.633333333,27.8,30.7,35.15975,-106.546675,1,2011/11/1,,,
3980,1924,7.103448276,2.275862069,23,33.03448276,35.15975,-106.546675,2,2011/12/1,,,
3981,1961,6.233333333,2.966666667,24.63333333,33.96666667,35.15975,-106.546675,0,2012/1/1,,,
3982,1994,4.24137931,1.724137931,32.86206897,32.31034483,35.15975,-106.546675,5,2012/2/1,,,
