State,County,City,Latitude,Longitude
Oklahoma,McClain,Goldsby,35.159649,-97.473794
Oklahoma,Muskogee,Fort Gibson,35.775813,-95.28706700000001
Oklahoma,Muskogee,Muskogee,35.79313399999999,-95.302235
Oklahoma,Nowata,South Coffeyville,36.918409999999994,-95.632286
Oklahoma,Oklahoma,Choctaw,35.477801,-97.303044
Oklahoma,Oklahoma,Oklahoma City,35.53141233333333,-97.515791
Oklahoma,Osage,Skiatook,36.35586,-96.01243000000001
Oklahoma,Ottawa,Miami,36.922222,-94.838889
Oklahoma,Ottawa,Wyandotte,36.804669,-94.725024
Oklahoma,Pittsburg,McAlester,34.885608000000005,-95.78441
Oklahoma,Sequoyah,Roland,35.40814,-94.524413
Oklahoma,Tulsa,Glenpool,35.953708,-96.004975
Oklahoma,Tulsa,Tulsa,36.16359680000001,-95.96252902500001
Oklahoma,Washington,Copan,36.512368,-95.882622
Oregon,Clackamas,Not in a city,45.25928,-122.588151
Oregon,Columbia,Not in a city,45.768531,-122.7721
Oregon,Jackson,Not in a city,42.229891,-122.7877
Oregon,Lane,Eugene,44.026312,-123.08373700000001
Oregon,Lane,Not in a city,43.83450000000001,-123.0353
Oregon,Marion,Not in a city,44.81029,-122.915085
Oregon,Marion,Salem,44.943114,-123.00593400000001
Oregon,Multnomah,Portland,45.5196515,-122.597348875
Oregon,Umatilla,Hermiston,45.828968,-119.26299099999999
Oregon,Wasco,City of The Dalles,45.602419,-121.203387
Oregon,Washington,Not in a city,45.402446000000005,-122.854437
Oregon,Washington,Tualatin,45.393497,-122.74789399999999
Pennsylvania,Adams,Not in a city,39.92156000000001,-77.30874
Pennsylvania,Allegheny,Avalon,40.499767,-80.071337
Pennsylvania,Allegheny,Harrison Township,40.617488,-79.72766399999998
Pennsylvania,Allegheny,Liberty,40.323768,-79.868062
Pennsylvania,Allegheny,McDonald,40.375644,-80.16994299999998
Pennsylvania,Allegheny,North Braddock,40.402328000000004,-79.860973
Pennsylvania,Allegheny,Pittsburgh,40.4543935,-79.975525
Pennsylvania,Allegheny,Wilkinsburg,40.43743,-79.86357199999998
Pennsylvania,Armstrong,Kittanning,40.814183,-79.56474999999998
Pennsylvania,Beaver,Beaver Falls,40.747796,-80.31644200000001
Pennsylvania,Beaver,Not in a city,40.62362099999999,-80.43183499999998
Pennsylvania,Berks,Not in a city,40.448715,-75.87916050000001
Pennsylvania,Blair,Altoona,40.535278000000005,-78.37083299999998
Pennsylvania,Bradford,Not in a city,41.705226,-76.512726
Pennsylvania,Bucks,Bristol,40.107222,-74.882222
Pennsylvania,Cambria,Johnstown,40.309722,-78.915
Pennsylvania,Centre,Not in a city,40.7208,-77.9319
Pennsylvania,Centre,State College,40.811389,-77.877028
Pennsylvania,Chester,Not in a city,39.834461,-75.768242
Pennsylvania,Clearfield,Not in a city,41.1175,-78.52619399999998
Pennsylvania,Dauphin,Hershey,40.272222,-76.681389
Pennsylvania,Dauphin,Not in a city,40.246992,-76.846988
Pennsylvania,Delaware,Chester,39.835556,-75.3725
Pennsylvania,Elk,Not in a city,41.598119,-78.76786700000001
Pennsylvania,Erie,Erie,42.14175,-80.038611
Pennsylvania,Fayette,Uniontown,39.917663,-79.805499
Pennsylvania,Franklin,Not in a city,39.961111,-77.47555600000001
Pennsylvania,Greene,Not in a city,39.80933,-80.26567
Pennsylvania,Indiana,Not in a city,40.56333,-78.919972
Pennsylvania,Lackawanna,Blakely,41.479116,-75.578186
Pennsylvania,Lackawanna,Scranton,41.442778000000004,-75.62305599999998
Pennsylvania,Lancaster,Lancaster,40.046667,-76.283333
Pennsylvania,Lancaster,Not in a city,40.043833,-76.11240000000002
Pennsylvania,Lawrence,New Castle,40.995848,-80.34644200000001
Pennsylvania,Lebanon,Not in a city,40.337328,-76.38344699999998
Pennsylvania,Lehigh,Allentown,40.611944,-75.4325
Pennsylvania,Luzerne,Wilkes-Barre,41.265556,-75.846389
Pennsylvania,Lycoming,Montoursville,41.25080000000001,-76.9238
Pennsylvania,Mercer,Farrell,41.215014000000004,-80.484779
Pennsylvania,Mercer,Not in a city,41.4271,-80.1451
Pennsylvania,Monroe,Not in a city,41.08306,-75.32328000000001
Pennsylvania,Montgomery,Norristown,40.112222,-75.309167
Pennsylvania,Northampton,Freemansburg,40.628056,-75.341111
Pennsylvania,Northampton,Wilson,40.692224,-75.237156
Pennsylvania,Philadelphia,Philadelphia,40.01187210964912,-75.08461068421052
Pennsylvania,Somerset,Not in a city,39.9878,-79.25150000000002
Pennsylvania,Tioga,Not in a city,41.644721999999994,-76.939167
Pennsylvania,Warren,Not in a city,41.844722,-79.169722
Pennsylvania,Warren,Warren,41.825708,-79.119952
Pennsylvania,Washington,Charleroi,40.146667,-79.902222
Pennsylvania,Washington,Not in a city,40.3571205,-80.33241399999999
Pennsylvania,Washington,Washington,40.170556,-80.26138900000001
Pennsylvania,Westmoreland,Greensburg,40.304694,-79.505667
Pennsylvania,York,Not in a city,39.86097,-76.46205499999998
Pennsylvania,York,Spring Grove,39.8751,-76.912256
Pennsylvania,York,York,39.965278000000005,-76.699444
Puerto Rico,Bayamon,Bayamon,18.420089,-66.150615
Puerto Rico,Caguas,Caguas,18.198712,-66.05223699999999
Puerto Rico,Catano,Catano,18.435991,-66.134107
Puerto Rico,Guayama,Guayama,17.967309,-66.186149
Puerto Rico,Guaynabo,Guaynabo,18.422595,-66.120012
Puerto Rico,Juncos,Not in a city,18.177939000000002,-65.915482
Puerto Rico,Mayagnez,Mayaguez,18.216038,-67.14410699999999
Puerto Rico,Ponce,Ponce,18.009558,-66.62724899999999
Puerto Rico,Salinas,Not in a city,17.953006,-66.261461
Puerto Rico,San Juan,San Juan,18.449814,-66.05251
Rhode Island,Kent,Not in a city,41.615237,-71.72
Rhode Island,Providence,East Providence,41.841039,-71.36097
Rhode Island,Providence,Providence,41.8275255,-71.41136750000001
Rhode Island,Washington,Not in a city,41.49511,-71.423705
South Carolina,Abbeville,Due West,34.325318,-82.386376
South Carolina,Aiken,Jackson,33.342226000000004,-81.788731
South Carolina,Anderson,Not in a city,34.623236,-82.53205899999998
South Carolina,Anderson,Pendleton,34.635957999999995,-82.81066700000001
South Carolina,Berkeley,Moncks Corner,33.183015999999995,-80.030712
South Carolina,Berkeley,Not in a city,32.987252000000005,-79.9367
South Carolina,Charleston,North Charleston,32.882289,-79.977538
South Carolina,Charleston,Not in a city,32.941023,-79.657187
South Carolina,Chesterfield,Not in a city,34.615367,-80.198787
South Carolina,Colleton,Not in a city,33.007866,-80.96503799999998
South Carolina,Darlington,Not in a city,34.285696,-79.74485899999998
South Carolina,Edgefield,Not in a city,33.739963,-81.853635
South Carolina,Greenville,Greenville,34.843895,-82.414585
South Carolina,Greenville,Simpsonville,34.751847999999995,-82.25670099999998
South Carolina,Horry,Conway,33.8005,-78.9941
South Carolina,Lexington,Seven Oaks,34.051017,-81.15495
South Carolina,Oconee,Not in a city,34.805261,-83.2377
South Carolina,Pickens,Not in a city,34.752571499999995,-82.79161749999999
South Carolina,Richland,Dentsville (Dents),34.093959000000005,-80.962304
South Carolina,Richland,Not in a city,33.972971,-80.8247265
South Carolina,Spartanburg,Not in a city,34.988706,-82.075802
South Carolina,York,Not in a city,34.977000000000004,-81.20700000000002
South Carolina,York,Rock Hill,34.9127,-80.8745
South Dakota,Brookings,Not in a city,44.348604,-96.807299
South Dakota,Custer,Not in a city,43.55764,-103.48386
South Dakota,Jackson,Not in a city,43.74561,-101.941218
South Dakota,Meade,Not in a city,44.155636,-103.315765
South Dakota,Minnehaha,Sioux Falls,43.54792,-96.700769
South Dakota,Pennington,Rapid City,44.087397,-103.273777
South Dakota,Union,Not in a city,42.751518,-96.707208
Tennessee,Anderson,Oak Ridge,35.964969,-84.22317
Tennessee,Blount,Not in a city,35.62164844444444,-83.8801635
Tennessee,Claiborne,Not in a city,36.46983,-83.826511
Tennessee,Davidson,Nashville,36.177927000000004,-86.6840085
Tennessee,Davidson,Nashville-Davidson (Remainder),36.1424,-86.7341
Tennessee,DeKalb,Not in a city,36.0388,-85.73310000000002
Tennessee,Hamilton,Chattanooga,35.102638,-85.162194
Tennessee,Hamilton,Soddy-Daisy,35.233476,-85.18158100000001
Tennessee,Jefferson,New Market,36.105629,-83.60207700000001
Tennessee,Knox,Knoxville,36.019186,-83.87380999999998
Tennessee,Knox,Mascot,36.085508000000004,-83.76480600000001
Tennessee,Loudon,Loudon,35.721095,-84.343035
Tennessee,Sevier,Not in a city,35.629815,-83.5537765
Tennessee,Shelby,Memphis,35.1743079,-89.90720669999999
Tennessee,Shelby,Millington,35.378153000000005,-89.83447
Tennessee,Sullivan,Bloomingdale,36.58211,-82.485742
Tennessee,Sullivan,Kingsport,36.52425029761905,-82.51685686904761
Tennessee,Sullivan,Not in a city,36.541365,-82.424555
Tennessee,Sumner,Hendersonville,36.29756,-86.653137
Tennessee,Williamson,Fairview,35.949765,-87.138246
Tennessee,Wilson,Not in a city,36.060895,-86.28629099999998
Texas,Bell,Killeen,31.088002000000003,-97.679734
Texas,Bell,Temple,31.122419,-97.43105200000001
Texas,Bexar,San Antonio,29.441253134615383,-98.44188627564102
Texas,Brazoria,Lake Jackson,29.043759,-95.472946
Texas,Brazoria,Manvel,29.520443,-95.392509
Texas,Brewster,Not in a city,29.30265,-103.17781
Texas,Cameron,Brownsville,25.892518,-97.49383
Texas,Cameron,Harlingen,26.200335,-97.712684
Texas,Collin,Frisco,33.132400000000004,-96.786419
Texas,Culberson,Not in a city,31.891389,-104.809722
Texas,Dallas,Dallas,32.84057277272728,-96.82800865909093
Texas,Denton,Denton,33.219069,-97.196284
Texas,Denton,Pilot Point,33.410647999999995,-96.94459
Texas,El Paso,El Paso,31.78743199679487,-106.44272625961538
Texas,Ellis,Italy,32.175417,-96.870189
Texas,Ellis,Midlothian,32.482083,-97.026899
Texas,Freestone,Fairfield,31.797813,-96.1031
Texas,Galveston,Galveston,29.254474,-94.861289
Texas,Galveston,Texas City,29.385234,-94.93152
Texas,Gregg,Longview,32.378696000000005,-94.711813
Texas,Harris,Baytown,29.791104,-95.03161499999999
Texas,Harris,Channelview,29.802707,-95.125495
Texas,Harris,Deer Park,29.670025,-95.128508
Texas,Harris,Houston,29.744600634300586,-95.35567312715774
Texas,Harris,Seabrook,29.583047,-95.015544
Texas,Harris,Tomball,30.039524,-95.673951
Texas,Harrison,Hallsville,32.470228000000006,-94.481595
Texas,Harrison,Not in a city,32.669001,-94.167468
Texas,Hidalgo,Mission,26.22621,-98.291069
Texas,Hood,Granbury,32.442304,-97.803529
Texas,Howard,Big Spring,32.280421999999994,-101.407137
Texas,Hunt,Greenville,33.153088000000004,-96.115572
Texas,Hutchinson,Borger,35.6762,-101.4401
Texas,Jefferson,Beaumont,30.036422,-94.071061
Texas,Jefferson,Nederland,29.978926,-94.010872
Texas,Jefferson,Not in a city,29.795944000000002,-94.10594150000001
Texas,Jefferson,Port Arthur,29.895016399999996,-93.9861604
Texas,Johnson,Cleburne,32.353595,-97.43674200000001
Texas,Karnes,Karnes City,28.880440000000004,-97.888065
Texas,Kaufman,Kaufman,32.564968,-96.317687
Texas,McLennan,Waco,31.653086,-97.070704
Texas,Milam,Rockdale,30.569534,-97.076294
Texas,Montgomery,Conroe,30.350302000000003,-95.425128
Texas,Navarro,Corsicana,32.031934,-96.399141
Texas,Navarro,Richland,31.904100000000003,-96.352
Texas,Nueces,Corpus Christi,27.800747333333334,-97.47373400000001
Texas,Orange,Orange,30.153675,-93.725897
Texas,Orange,West Orange,30.085263,-93.761341
Texas,Parker,Weatherford,32.868773,-97.90593100000001
Texas,Polk,Not in a city,30.7017,-94.6742
Texas,Potter,Amarillo,35.276618000000006,-101.76460250000001
Texas,Randall,Not in a city,34.8803,-101.6649
Texas,Robertson,Franklin,31.168889,-96.481944
Texas,Rockwall,Rockwall,32.936523,-96.459211
Texas,Rusk,Tatum,32.277929,-94.570851
Texas,Smith,Tyler,32.344027000000004,-95.415754
Texas,Tarrant,Arlington,32.656369999999995,-97.088598
Texas,Tarrant,Eagle Mountain,32.987891,-97.477175
Texas,Tarrant,Fort Worth,32.79836208333334,-97.32809950000001
Texas,Tarrant,Grapevine,32.98426,-97.063721
Texas,Titus,Not in a city,33.0752,-94.8474
Texas,Travis,Austin,30.354148,-97.72595749999999
Texas,Travis,Leander,30.483163,-97.875084
Texas,Victoria,Victoria,28.836214000000002,-97.005525
Texas,Webb,Laredo,27.509641000000002,-99.509103
Texas,Wilson,Floresville,29.1307,-98.1481
Utah,Box Elder,Brigham City,41.492707,-112.01886299999998
Utah,Box Elder,Not in a city,41.945874,-112.233973
Utah,Cache,Smithfield,41.842649,-111.852199
Utah,Carbon,Price,39.60996,-110.800749
Utah,Davis,Bountiful,40.902967,-111.88446699999999
Utah,Duchesne,Not in a city,40.216779,-110.18274199999999
Utah,Duchesne,Roosevelt,40.294178,-110.009732
Utah,Garfield,Escalante,37.775544000000004,-111.615473
Utah,Iron,Enoch,37.74743,-113.055525
Utah,Salt Lake,Herriman,40.496392,-112.036298
Utah,Salt Lake,Magna,40.712146000000004,-112.111275
Utah,Salt Lake,Midvale,40.598056,-111.894167
Utah,Salt Lake,Murray,40.662878000000006,-111.90118799999999
Utah,Salt Lake,Not in a city,40.569,-111.65899999999999
Utah,Salt Lake,Salt Lake City,40.763292443333334,-111.91152174833333
Utah,San Juan,Not in a city,38.14066,-109.79613
Utah,Tooele,Erda,40.600532,-112.35341399999999
Utah,Uintah,Not in a city,40.207674751449275,-109.54372412173916
Utah,Uintah,Vernal,40.46471,-109.561472
Utah,Utah,Lindon,40.341389,-111.71361100000001
Utah,Utah,Provo,40.253611,-111.66305600000001
Utah,Utah,Spanish Fork,40.136336,-111.66050200000001
Utah,Washington,Hurricane,37.179125,-113.305096
Utah,Washington,Virgin,37.1983,-113.1506
Utah,Weber,Harrisville,41.303614,-111.987871
Utah,Weber,Ogden,41.206321,-111.975524
Vermont,Bennington,Bennington,42.88759,-73.24983999999998
Vermont,Chittenden,Burlington,44.4762,-73.2106
Vermont,Chittenden,Underhill (Town of),44.52839,-72.86883999999998
Vermont,Rutland,Rutland,43.608056,-72.982778
Virginia,Albemarle,Not in a city,38.076570000000004,-78.50397
Virginia,Arlington,Arlington,38.8577,-77.05922
Virginia,Botetourt,Troutville,37.447965,-79.986486
Virginia,Caroline,Not in a city,38.20087,-77.37742
Virginia,Charles,Not in a city,37.34438,-77.25925
Virginia,Chesterfield,Not in a city,37.35748,-77.59355
Virginia,Covington City,Covington,37.791389,-79.990833
Virginia,Fairfax,Groveton,38.77335,-77.10468
Virginia,Fairfax,Springfield,38.76835,-77.18347
Virginia,Fauquier,Not in a city,38.47367,-77.76772
Virginia,Frederick,Not in a city,39.28102,-78.08157
Virginia,Giles,Not in a city,37.358000000000004,-80.60585
Virginia,Hampton City,Hampton,37.103733,-76.387017
Virginia,Hanover,Not in a city,37.60613,-77.2188
Virginia,Henrico,East Highland Park,37.55652,-77.40026999999998
Virginia,Loudoun,Not in a city,39.02473,-77.48925
Virginia,Madison,Not in a city,38.5231,-78.43471
Virginia,Norfolk City,Norfolk,36.85555,-76.30135
Virginia,Prince Edward,Not in a city,37.1655,-78.3069
Virginia,Prince William,Not in a city,38.85287,-77.63462
Virginia,Richmond City,Richmond,37.59088,-77.46925
Virginia,Roanoke,Vinton,37.28342,-79.88452
Virginia,Rockbridge,Not in a city,37.62668,-79.51257
Virginia,Rockingham,Not in a city,38.47753,-78.81952
Virginia,Stafford,Aquia Harbour,38.48123,-77.3704
Virginia,Suffolk City,Suffolk,36.783215,-76.58443
Virginia,Wythe,Not in a city,36.89117,-81.25422999999998
Washington,Benton,Kennewick,46.204582,-119.243743
Washington,Chelan,Not in a city,47.334444,-120.095556
Washington,Clallam,Not in a city,48.29786,-124.62491000000001
Washington,Clark,Vancouver,45.616667,-122.516667
Washington,Grant,Quincy,47.241153000000004,-119.847824
Washington,King,Enumclaw,47.1411,-121.9379
Washington,King,Issaquah,47.5525,-122.064722
Washington,King,North Bend (Northbend),47.49022,-121.77278000000001
Washington,King,Seattle,47.582729,-122.31417499999999
Washington,Pierce,Not in a city,46.7841,-121.740367
Washington,Pierce,Tacoma,47.22634,-122.46256000000001
Washington,Skagit,Anacortes,48.49025900000001,-122.56733399999999
Washington,Skagit,Not in a city,48.397787,-122.504971
Washington,Spokane,Cheney,47.41645,-117.52997
Washington,Spokane,Not in a city,47.82728,-117.27422
Washington,Thurston,Lacey,47.029396000000006,-122.82154799999999
Washington,Thurston,Yelm,46.952562,-122.59527
Washington,Whatcom,Custer,48.95074,-122.55441
Washington,Whatcom,Ferndale,48.84986725,-122.69284100000002
West Virginia,Berkeley,Martinsburg,39.448105,-77.96384499999998
West Virginia,Brooke,Beech Bottom,40.240877000000005,-80.65033000000001
West Virginia,Brooke,Follansbee,40.341023,-80.59663499999998
West Virginia,Brooke,Not in a city,40.389655,-80.586235
West Virginia,Brooke,Weirton,40.394651,-80.611813
West Virginia,Cabell,Huntington,38.4171875,-82.429168
West Virginia,Gilmer,Not in a city,38.8795,-80.8477
West Virginia,Greenbrier,Not in a city,37.908533,-80.632633
West Virginia,Hancock,Chester,40.61572,-80.56
West Virginia,Hancock,Not in a city,40.59602000000001,-80.54947875
West Virginia,Hancock,Weirton,40.443755,-80.58444249999998
West Virginia,Kanawha,Charleston,38.346258,-81.621161
West Virginia,Marshall,Moundsville,39.915961,-80.733858
West Virginia,Mason,Not in a city,38.956476,-82.08869299999998
West Virginia,Mineral,Keyser,39.4452,-79.0691
West Virginia,Monongalia,Morgantown,39.649367,-79.920867
West Virginia,Ohio,Wheeling,40.114876,-80.700972
West Virginia,Tucker,Not in a city,39.0905,-79.66170000000002
West Virginia,Wood,Vienna,39.323533000000005,-81.55236699999998
Wisconsin,Ashland,Not in a city,46.602248,-90.656141
Wisconsin,Brown,Green Bay,44.519135000000006,-87.95071499999999
Wisconsin,Columbia,Not in a city,43.3156,-89.1089
Wisconsin,Dane,Madison,43.100838,-89.357298
Wisconsin,Dodge,Horicon,43.466111,-88.621111
Wisconsin,Door,Not in a city,45.23840000000001,-86.994
Wisconsin,Eau Claire,Not in a city,44.7614,-91.14299999999999
Wisconsin,Fond du Lac,Not in a city,43.687402,-88.422045
Wisconsin,Forest,Not in a city,45.56500000000001,-88.8086
Wisconsin,Jefferson,Not in a city,43.0034,-88.8283
Wisconsin,Kenosha,Kenosha,42.5958,-87.8858
Wisconsin,Kenosha,Pleasant Prairie,42.504721999999994,-87.80930000000002
Wisconsin,Kewaunee,Kewaunee,44.44312,-87.50524
Wisconsin,La Crosse,La Crosse,43.7775,-91.2269
Wisconsin,Manitowoc,Not in a city,44.138619,-87.6161
Wisconsin,Marathon,Not in a city,44.70735,-89.77183000000001
Wisconsin,Milwaukee,Bayside,43.1818,-87.90100000000002
Wisconsin,Milwaukee,Milwaukee,43.007317625,-87.923818625
Wisconsin,Oneida,Rhinelander,45.64505,-89.41848
Wisconsin,Outagamie,Appleton,44.30738,-88.395178
Wisconsin,Outagamie,Kaukauna,44.289283000000005,-88.252186
Wisconsin,Ozaukee,Not in a city,43.42055,-87.86500000000001
Wisconsin,Racine,Racine,42.773677,-87.796306
Wisconsin,Rock,Beloit,42.51831,-89.06347
Wisconsin,Sauk,Not in a city,43.43510000000001,-89.67970000000003
Wisconsin,Sheboygan,Not in a city,43.7044625,-87.7352185
Wisconsin,Taylor,Not in a city,45.2066,-90.5969
Wisconsin,Vilas,Not in a city,46.0519,-89.65400000000002
Wisconsin,Walworth,Elkhorn,42.662178000000004,-88.48710600000001
Wisconsin,Walworth,Not in a city,42.580009000000004,-88.49904599999998
Wisconsin,Waukesha,Waukesha,43.020075,-88.21507
Wyoming,Albany,Laramie,41.30283,-105.586
Wyoming,Albany,Not in a city,41.3642,-106.2399
Wyoming,Big Horn,Not in a city,44.28,-108.04111100000001
Wyoming,Campbell,Not in a city,44.34990183333334,-105.35396505555555
Wyoming,Carbon,Not in a city,41.386944,-107.61666699999999
Wyoming,Carbon,Sinclair,41.78534888888889,-107.1020272222222
Wyoming,Converse,Glenrock,42.77612,-105.79821000000001
Wyoming,Converse,Not in a city,43.18231575,-105.47133975
Wyoming,Fremont,Not in a city,42.88048946666667,-108.06683143333335
Wyoming,Johnson,Kaycee,43.87483,-106.50974
Wyoming,Laramie,Cheyenne,41.13069,-104.75308000000001
Wyoming,Laramie,Not in a city,41.1337935,-104.650552
Wyoming,Natrona,Brookhurst,42.86080000000001,-106.23586
Wyoming,Natrona,Casper,42.834305,-106.32134
Wyoming,Park,Cody,44.52612,-109.01673000000001
Wyoming,Sheridan,Not in a city,44.933611,-106.847222
Wyoming,Sheridan,Sheridan,44.80353,-106.96176299999999
Wyoming,Sublette,Not in a city,42.67744110494506,-109.86087217362638
Wyoming,Sweetwater,James Town,41.55643,-109.53043999999998
Wyoming,Sweetwater,Not in a city,41.60019413541667,-109.19747192708334
Wyoming,Sweetwater,Point of Rocks,41.74649,-108.80373
Wyoming,Teton,Jackson,43.48256,-110.74526000000002
Wyoming,Teton,Not in a city,44.181836375,-110.58263774999999
Wyoming,Uinta,Not in a city,41.373096999999994,-111.042376
Wyoming,Weston,Newcastle,43.84539,-104.20512
Wyoming,Weston,Not in a city,43.873056,-104.19194399999999
