year,month,CO AQI,SO2 AQI,O3 AQI,NO2 AQI,Latitude,Longitude,label
2019,2,7.586309523809524,1.4047619047619047,35.89107142857143,33.169642857142854,33.4763272207143,-112.08775400362435,2
2019,2,4.035714285714286,0.0,37.589285714285715,20.464285714285715,32.20266516354169,-110.90862239999993,2
2019,2,4.392857142857143,4.857142857142857,28.464285714285715,19.642857142857142,34.776072,-92.27611724999998,0
2019,2,5.476190476190475,0.35714285714285715,31.142857142857142,21.583333333333336,37.78218988888887,-122.23441544444448,2
2019,2,4.857142857142857,1.0357142857142858,33.63095238095238,12.55952380952381,37.96757466666664,-122.00829433333324,2
2019,2,5.785714285714286,0.07142857142857142,30.428571428571427,23.16666666666666,36.799187766666684,-119.82130520000007,2
2019,2,3.72,0.0,29.08,7.12,40.776780000000024,-124.17949,3
2019,2,5.076923076923077,0.5384615384615384,39.03846153846154,22.192307692307693,32.676180000000016,-115.48307000000005,2
2019,2,6.392857142857144,0.7678571428571429,32.910714285714285,30.571428571428573,33.923278833333356,-118.2652773749999,2
2019,2,5.625,0.2857142857142857,35.214285714285715,26.785714285714285,33.999580000000016,-117.41600999999994,2
2019,2,3.5,0.07142857142857142,33.535714285714285,13.214285714285714,38.613779000000015,-121.36801400000003,3
2019,2,6.188679245283019,0.6792452830188679,36.943396226415096,25.20754716981132,34.29386009433959,-117.41348641509424,2
2019,2,5.0,0.0,40.0,17.892857142857142,32.78956500000002,-116.94430800000006,2
2019,2,2.7142857142857144,0.30357142857142855,34.88392857142857,4.25,34.580664083333325,-120.23906210416679,3
2019,2,5.714285714285714,0.10714285714285714,30.857142857142858,21.232142857142858,37.34331599999998,-121.87234050000005,2
2019,2,6.071428571428571,1.0357142857142858,35.107142857142854,18.428571428571427,38.102507000000024,-122.23797599999992,2
2019,2,5.391304347826087,1.9130434782608696,26.391304347826086,37.56521739130435,39.838119,-104.94984000000002,4
2019,2,8.285714285714283,2.625,24.017857142857142,44.848214285714285,39.761949555555574,-104.99868600694438,4
2019,2,3.5714285714285716,0.25,31.928571428571427,23.714285714285715,41.30140000000004,-72.90287099999999,1
2019,2,3.423076923076923,1.0769230769230769,28.46153846153846,23.807692307692307,39.73944400000002,-75.55805600000006,1
2019,2,6.071428571428571,1.625,25.023809523809522,28.553571428571427,38.9175716458333,-76.98522347916669,4
2019,2,5.615384615384615,2.4038461538461537,33.782051282051285,16.692307692307693,30.338006500000002,-81.63100799242422,0
2019,2,4.777777777777778,2.1481481481481484,30.11111111111111,18.037037037037038,27.907960214285712,-82.46654657142861,0
2019,2,4.785714285714286,0.03571428571428571,35.035714285714285,9.714285714285714,28.596389000000013,-81.36249999999998,0
2019,2,2.84,1.08,34.0,12.8,27.823511875000005,-82.6827105,0
2019,2,5.214285714285714,0.2857142857142857,25.357142857142858,17.5,33.68780000000002,-84.29050000000005,0
2019,2,8.0,3.0,13.0,29.0,33.749571,-84.374358,4
2019,2,1.1481481481481481,5.54320987654321,37.0,11.925925925925926,21.343952000000012,-158.09625112499995,3
2019,2,3.0,1.0,17.0,15.0,38.612034,-90.160477,0
2019,2,3.232142857142857,0.44642857142857145,24.261904761904763,18.982142857142858,39.78199837962962,-86.13957341666669,1
2019,2,5.928571428571429,1.25,27.821428571428573,15.75,37.99550650000002,-87.58702899999999,0
2019,2,3.111111111111111,0.8888888888888888,31.77777777777778,18.77777777777778,39.117219,-94.635605,1
2019,2,4.464285714285714,1.523809523809524,26.660714285714285,23.553571428571427,38.16496621212125,-85.74386939393936,4
