,State,County,CO AQI,SO2 AQI,O3 AQI,NO2 AQI,Latitude,Longitude,label,Date
593,California,San Francisco,11.535714285714285,7.75,20.178571428571427,36.107142857142854,37.76594599999999,-122.3990439999999,3,2003-02-01
594,California,Santa Barbara,4.196428571428571,1.9375,33.348214285714285,12.848214285714285,34.550684541666605,-120.23445980208359,0,2003-02-01
595,California,Solano,14.642857142857142,4.535714285714286,23.857142857142854,29.214285714285715,38.10250700000002,-122.23797599999992,3,2003-02-01
596,California,Ventura,4.821428571428571,2.071428571428572,28.535714285714285,22.392857142857146,34.252390000000005,-119.14318199999992,0,2003-02-01
597,Colorado,Adams,10.208333333333334,15.291666666666664,24.04166666666667,47.75,39.838119,-104.94984000000004,3,2003-02-01
598,Kentucky,Fayette,5.0,34.0,2.0,23.0,38.06503,-84.49761,3,2003-02-01
599,New York,Suffolk,4.285714285714286,28.17857142857143,28.392857142857146,33.714285714285715,40.82799,-73.05754,3,2003-02-01
600,Oklahoma,Ottawa,0.5,4.5,26.625,11.125,36.922222,-94.838889,0,2003-02-01
601,Pennsylvania,Philadelphia,9.642857142857142,28.464285714285715,13.214285714285715,43.85714285714285,40.01187210964915,-75.08461068421047,3,2003-02-01
602,Arizona,Maricopa,11.137931034482758,5.517241379310344,34.741379310344826,49.25862068965517,33.512496865465344,-111.97571805392073,1,2003-03-01
603,California,Fresno,15.12121212121212,1.6666666666666667,34.42424242424242,36.333333333333336,36.79918776666667,-119.82130520000008,1,2003-03-01
604,California,Imperial,21.032258064516128,0.06451612903225806,30.483870967741932,32.16129032258065,32.676180000000016,-115.48307000000008,1,2003-03-01
605,California,Los Angeles,12.483870967741936,9.677419354838712,30.838709677419356,39.80645161290322,33.83108100000001,-118.21035350000008,1,2003-03-01
606,California,San Diego,14.185185185185185,8.925925925925926,38.66666666666666,38.77777777777778,32.846992638888885,-117.11691086111112,1,2003-03-01
607,California,San Francisco,8.580645161290322,7.741935483870968,28.258064516129032,31.12903225806452,37.76594599999999,-122.39904399999986,2,2003-03-01
608,California,Santa Barbara,3.5645161290322585,2.0806451612903225,37.83870967741935,10.435483870967742,34.55068454166664,-120.23445980208359,3,2003-03-01
609,California,Solano,8.290322580645162,3.4516129032258065,29.580645161290327,21.580645161290327,38.10250700000003,-122.23797599999992,2,2003-03-01
610,California,Ventura,4.483870967741935,1.4516129032258065,34.90322580645161,19.677419354838708,34.252390000000005,-119.14318199999992,3,2003-03-01
611,Colorado,Adams,7.3076923076923075,13.961538461538463,34.96153846153846,40.769230769230774,39.838119,-104.94984000000004,2,2003-03-01
612,Kentucky,Fayette,2.9354838709677415,16.387096774193548,29.903225806451612,24.516129032258068,38.06502999999999,-84.49760999999994,0,2003-03-01
613,New York,Suffolk,3.4516129032258065,15.193548387096774,36.096774193548384,31.35483870967742,40.82799,-73.05753999999997,0,2003-03-01
614,Oklahoma,Kay,2.0,13.666666666666664,30.66666666666667,12.0,36.697186,-97.08135,3,2003-03-01
615,Oklahoma,Ottawa,1.5,2.6538461538461537,37.384615384615394,19.384615384615387,36.92222200000001,-94.83888900000004,3,2003-03-01
616,Pennsylvania,Blair,0.0,21.0,6.0,24.0,40.53527800000001,-78.37083299999998,0,2003-03-01
617,Pennsylvania,Bucks,2.0,14.0,9.0,25.0,40.107222,-74.882222,0,2003-03-01
618,Pennsylvania,Cambria,3.0,30.0,0.0,39.0,40.309722,-78.915,0,2003-03-01
619,Pennsylvania,Lackawanna,0.0,7.0,8.0,14.0,41.442778,-75.62305599999998,0,2003-03-01
620,Pennsylvania,Philadelphia,9.448275862068966,23.58620689655172,17.689655172413797,40.620689655172406,40.01187210964915,-75.08461068421047,0,2003-03-01
621,Pennsylvania,Washington,2.0,11.0,10.0,28.0,40.146667,-79.902222,0,2003-03-01
622,Pennsylvania,Westmoreland,2.0,17.0,15.0,32.0,40.304694,-79.505667,0,2003-03-01
623,Pennsylvania,York,0.0,9.0,7.0,23.0,39.96527800000001,-76.699444,0,2003-03-01
624,Arizona,Maricopa,9.666666666666666,7.833333333333332,44.4,53.63333333333333,33.4763272207143,-112.08775400362437,2,2003-04-01
625,California,Fresno,4.017857142857143,2.0357142857142856,41.42857142857143,23.839285714285715,36.79918776666664,-119.82130520000008,3,2003-04-01
626,California,Imperial,5.7,0.0,34.266666666666666,14.566666666666665,32.676180000000016,-115.48307000000008,3,2003-04-01
627,California,Los Angeles,10.066666666666666,8.6,34.8,37.9,33.83108100000001,-118.21035350000008,2,2003-04-01
628,California,San Diego,13.06896551724138,5.827586206896553,40.31034482758621,31.62068965517241,32.846992638888885,-117.11691086111112,2,2003-04-01
629,California,San Francisco,7.466666666666668,6.133333333333334,34.86666666666667,29.53333333333333,37.76594599999999,-122.3990439999999,3,2003-04-01
630,California,Santa Barbara,3.396039603960397,1.7425742574257426,41.990099009900995,7.207920792079206,34.57046985148509,-120.31084728960423,3,2003-04-01
631,California,Solano,6.3,2.466666666666667,36.833333333333336,19.3,38.10250700000003,-122.23797599999992,3,2003-04-01
632,California,Ventura,3.2142857142857144,1.0357142857142858,38.357142857142854,15.75,34.252390000000005,-119.14318199999992,3,2003-04-01
633,Colorado,Adams,6.625,23.0625,41.9375,38.6875,39.838119,-104.94984,0,2003-04-01
634,Kentucky,Fayette,1.6,17.333333333333332,39.43333333333333,25.6,38.06502999999999,-84.49760999999994,0,2003-04-01
635,New York,Suffolk,1.3157894736842106,10.31578947368421,42.473684210526315,25.315789473684212,40.82799,-73.05754,0,2003-04-01
636,Oklahoma,Kay,1.2916666666666667,11.666666666666664,49.16666666666666,13.416666666666664,36.697186,-97.08134999999996,1,2003-04-01
637,Oklahoma,Ottawa,0.9047619047619048,2.6666666666666665,51.904761904761905,17.142857142857142,36.92222200000001,-94.83888900000004,1,2003-04-01
638,Pennsylvania,Blair,0.3333333333333333,13.7,43.03333333333333,25.13333333333333,40.53527800000004,-78.37083299999995,0,2003-04-01
639,Pennsylvania,Bucks,4.166666666666667,14.9,46.36666666666667,27.53333333333333,40.107222,-74.88222199999998,0,2003-04-01
640,Pennsylvania,Cambria,5.75,24.714285714285715,42.857142857142854,24.75,40.309721999999994,-78.91499999999998,0,2003-04-01
641,Pennsylvania,Lackawanna,1.8,9.766666666666667,39.333333333333336,26.33333333333333,41.442778,-75.62305599999995,0,2003-04-01
642,Pennsylvania,Washington,1.9666666666666663,24.13333333333333,44.4,24.566666666666666,40.146666999999994,-79.90222199999998,0,2003-04-01
643,Pennsylvania,Westmoreland,3.633333333333333,23.966666666666665,42.266666666666666,26.466666666666665,40.30469400000001,-79.50566699999995,0,2003-04-01
644,Pennsylvania,York,1.5517241379310345,16.96551724137931,43.06896551724138,31.86206896551724,39.965278000000026,-76.69944400000001,0,2003-04-01
645,Texas,Harris,10.466666666666667,35.0,38.93333333333333,27.73333333333333,29.744600634300586,-95.35567312715776,2,2003-04-01
646,Arizona,Maricopa,9.96774193548387,6.903225806451613,61.838709677419345,52.935483870967744,33.476327220714296,-112.08775400362437,2,2003-05-01
647,California,Fresno,3.838709677419355,4.580645161290323,67.35483870967742,23.85483870967742,36.799187766666655,-119.82130520000008,3,2003-05-01
648,California,Imperial,9.451612903225808,0.0,41.903225806451616,22.548387096774192,32.676180000000016,-115.48307000000008,2,2003-05-01
649,California,Los Angeles,12.551724137931034,11.10344827586207,37.3448275862069,36.413793103448285,33.83108100000001,-118.21035350000008,2,2003-05-01
650,California,San Diego,13.866666666666667,6.566666666666666,45.43333333333333,30.53333333333333,32.846992638888885,-117.11691086111112,2,2003-05-01
651,California,San Francisco,7.612903225806452,6.838709677419355,30.193548387096772,27.612903225806452,37.76594599999999,-122.39904399999986,3,2003-05-01
652,California,Santa Barbara,2.834782608695652,2.3391304347826085,42.53043478260869,6.982608695652174,34.55891559275357,-120.26623839529013,3,2003-05-01
653,California,Solano,5.064516129032258,3.129032258064516,34.80645161290323,17.645161290322577,38.10250700000003,-122.23797599999992,3,2003-05-01
654,California,Ventura,3.1666666666666665,1.3333333333333333,36.833333333333336,13.5,34.252390000000005,-119.143182,3,2003-05-01
655,Colorado,Adams,6.03225806451613,15.774193548387096,40.58064516129032,34.09677419354839,39.838119,-104.94984000000008,0,2003-05-01
656,Kentucky,Fayette,1.6451612903225807,13.774193548387096,34.41935483870968,20.741935483870968,38.06502999999999,-84.49760999999994,0,2003-05-01
657,New York,Queens,10.090909090909092,11.636363636363635,24.72727272727273,38.18181818181818,40.73770200000001,-73.81961199999998,1,2003-05-01
658,New York,Suffolk,3.2,7.2,40.6,31.2,40.82799,-73.05754,0,2003-05-01
659,North Carolina,Forsyth,6.0,21.33333333333333,51.33333333333334,29.33333333333333,36.08951975,-80.2553285,0,2003-05-01
660,Oklahoma,Kay,1.8947368421052633,29.894736842105264,42.0,12.26315789473684,36.697186,-97.08134999999996,0,2003-05-01
661,Pennsylvania,Blair,0.0967741935483871,11.64516129032258,37.451612903225815,19.0,40.53527800000004,-78.37083299999995,0,2003-05-01
662,Pennsylvania,Bucks,3.6774193548387095,8.806451612903226,35.25806451612903,26.064516129032263,40.10722200000001,-74.882222,0,2003-05-01
663,Pennsylvania,Cambria,6.548387096774193,17.580645161290324,37.83870967741935,19.774193548387093,40.309721999999994,-78.91499999999998,0,2003-05-01
664,Pennsylvania,Lackawanna,1.1290322580645162,5.870967741935483,36.32258064516129,27.548387096774192,41.44277800000001,-75.62305599999995,0,2003-05-01
665,Pennsylvania,Philadelphia,7.62962962962963,8.777777777777779,21.555555555555557,38.814814814814824,40.01187210964915,-75.08461068421047,1,2003-05-01
666,Pennsylvania,Washington,2.2580645161290325,20.93548387096774,38.903225806451616,18.096774193548384,40.146666999999994,-79.902222,0,2003-05-01
667,Pennsylvania,Westmoreland,0.5806451612903226,23.612903225806452,37.645161290322584,20.516129032258068,40.304694,-79.50566699999995,0,2003-05-01
668,Pennsylvania,York,3.125,17.875,32.416666666666664,24.66666666666667,39.96527800000001,-76.69944400000003,0,2003-05-01
669,Texas,Harris,7.758620689655173,31.24137931034483,58.0,24.24137931034483,29.744600634300586,-95.3556731271578,0,2003-05-01
670,Arizona,Maricopa,8.266666666666667,8.6,48.23333333333333,40.23333333333333,33.4763272207143,-112.08775400362437,0,2003-06-01
671,California,Fresno,4.763636363636363,3.945454545454545,96.25454545454544,22.181818181818183,36.79918776666664,-119.82130520000008,1,2003-06-01
672,California,Imperial,6.08,0.28,39.36,15.04,32.676180000000016,-115.48307000000004,0,2003-06-01
673,California,Los Angeles,5.933333333333334,10.033333333333333,37.2,33.1,33.83108100000001,-118.21035350000008,0,2003-06-01
674,California,San Diego,9.724137931034482,8.275862068965518,39.75862068965517,19.41379310344828,32.846992638888885,-117.11691086111112,0,2003-06-01
675,California,San Francisco,7.1,5.7,29.066666666666666,22.36666666666667,37.76594599999999,-122.3990439999999,0,2003-06-01
676,California,Santa Barbara,2.4957983193277307,1.6050420168067228,38.32773109243698,6.579831932773108,34.54955388095233,-120.23271652976216,0,2003-06-01
677,California,Solano,5.266666666666667,3.3666666666666667,37.5,15.3,38.10250700000003,-122.23797599999992,0,2003-06-01
678,California,Ventura,6.0,1.0,38.0,19.0,34.252390000000005,-119.143182,0,2003-06-01
679,Colorado,Adams,5.235294117647058,15.529411764705882,45.411764705882355,34.94117647058823,39.838119,-104.94984,3,2003-06-01
680,Kentucky,Fayette,2.1,10.366666666666667,45.43333333333333,27.16666666666667,38.06502999999999,-84.49760999999994,3,2003-06-01
681,New York,Queens,10.9,15.033333333333333,49.73333333333333,51.1,40.73770199999999,-73.81961199999998,1,2003-06-01
682,New York,Suffolk,3.5263157894736836,12.36842105263158,77.26315789473685,26.947368421052627,40.82799,-73.05754,1,2003-06-01
683,North Carolina,Forsyth,7.28,20.4,60.44,26.88,36.089519750000015,-80.25532849999995,2,2003-06-01
684,North Carolina,Mecklenburg,7.7,14.3,59.3,26.3,35.23925887500001,-80.80980662499998,2,2003-06-01
685,Oklahoma,Kay,1.3,18.466666666666665,43.46666666666667,9.866666666666667,36.697186,-97.08134999999996,3,2003-06-01
686,Oklahoma,Ottawa,0.9166666666666666,2.5,47.75,13.5,36.92222199999999,-94.838889,3,2003-06-01
687,Pennsylvania,Blair,0.8,16.3,52.43333333333333,18.6,40.53527800000004,-78.37083299999995,3,2003-06-01
688,Pennsylvania,Bucks,4.4,16.133333333333333,69.96666666666667,27.2,40.107222,-74.88222199999998,1,2003-06-01
689,Pennsylvania,Cambria,7.466666666666668,34.06666666666667,50.83333333333334,20.9,40.309721999999994,-78.91499999999998,2,2003-06-01
690,Pennsylvania,Lackawanna,3.7,11.4,49.56666666666667,28.33333333333333,41.442778,-75.62305599999995,3,2003-06-01
691,Pennsylvania,Philadelphia,6.4,11.3,43.66666666666666,38.333333333333336,40.01187210964915,-75.08461068421047,1,2003-06-01
692,Pennsylvania,Washington,1.1666666666666667,23.0,56.76666666666666,19.3,40.146666999999994,-79.90222199999998,3,2003-06-01
693,Pennsylvania,Westmoreland,0.6,27.86666666666667,54.46666666666667,23.86666666666667,40.30469400000001,-79.50566699999995,3,2003-06-01
694,Texas,Harris,7.2,22.0,42.766666666666666,24.33333333333333,29.744600634300586,-95.3556731271578,2,2003-06-01
695,Arizona,Maricopa,7.193548387096773,4.67741935483871,60.935483870967744,35.61290322580645,33.476327220714296,-112.08775400362437,1,2003-07-01
696,California,Fresno,8.285714285714286,5.892857142857142,103.35714285714286,32.160714285714285,36.79918776666664,-119.82130520000008,1,2003-07-01
697,California,Imperial,8.129032258064516,0.0,32.516129032258064,13.387096774193546,32.676180000000016,-115.48307000000008,1,2003-07-01
698,California,Los Angeles,6.0,13.93548387096774,31.322580645161292,35.58064516129032,33.83108100000001,-118.21035350000008,1,2003-07-01
699,California,San Diego,10.548387096774192,7.483870967741934,34.03225806451613,28.70967741935484,32.846992638888885,-117.11691086111112,1,2003-07-01
700,California,San Francisco,6.32258064516129,3.806451612903226,17.870967741935484,15.516129032258064,37.76594599999999,-122.39904399999986,2,2003-07-01
701,California,Santa Barbara,2.84297520661157,1.743801652892562,32.54545454545455,7.413223140495868,34.55253386914596,-120.23937496246585,2,2003-07-01
702,California,Solano,4.129032258064516,4.064516129032258,26.12903225806452,13.93548387096774,38.10250700000003,-122.23797599999992,2,2003-07-01
703,California,Ventura,10.967741935483868,1.3548387096774193,36.74193548387097,17.322580645161292,34.252390000000005,-119.14318199999992,1,2003-07-01
704,Colorado,Adams,8.178571428571429,20.857142857142858,42.42857142857143,38.357142857142854,39.838119,-104.94984000000008,0,2003-07-01
705,New York,Queens,7.806451612903227,18.161290322580644,54.58064516129032,46.516129032258064,40.73770199999999,-73.81961199999995,0,2003-07-01
706,New York,Suffolk,2.96,13.12,79.64,24.16,40.82799,-73.05754,0,2003-07-01
707,North Carolina,Mecklenburg,6.290322580645161,16.032258064516128,50.12903225806453,21.0,35.23925887500001,-80.80980662499998,0,2003-07-01
708,Oklahoma,Kay,1.7272727272727273,7.636363636363638,46.63636363636363,8.545454545454545,36.697186,-97.08134999999996,3,2003-07-01
709,Oklahoma,Ottawa,0.95,2.2,54.85,17.3,36.92222200000001,-94.83888900000004,3,2003-07-01
710,Pennsylvania,Blair,2.7096774193548385,18.967741935483872,49.387096774193544,18.774193548387093,40.53527800000004,-78.37083299999995,0,2003-07-01
711,Pennsylvania,Bucks,4.7,23.4,69.36666666666666,25.63333333333333,40.107222,-74.88222199999998,0,2003-07-01
712,Pennsylvania,Cambria,3.2258064516129035,25.806451612903228,48.25806451612904,17.35483870967742,40.309721999999994,-78.91499999999998,0,2003-07-01
713,Pennsylvania,Lackawanna,2.838709677419355,13.838709677419354,45.354838709677416,28.838709677419356,41.44277800000001,-75.62305599999995,0,2003-07-01
714,Pennsylvania,Montgomery,1.0,12.5,39.5,19.25,40.112221999999996,-75.309167,0,2003-07-01
715,Pennsylvania,Philadelphia,4.6,18.5,41.4,33.96666666666667,40.01187210964915,-75.08461068421047,0,2003-07-01
716,Pennsylvania,Washington,0.0,20.258064516129032,48.193548387096776,19.516129032258068,40.146666999999994,-79.902222,0,2003-07-01
717,Pennsylvania,Westmoreland,0.12903225806451613,31.935483870967737,49.064516129032256,21.64516129032258,40.304694,-79.50566699999995,0,2003-07-01
718,California,Fresno,6.7391304347826075,2.9565217391304346,75.8695652173913,20.52173913043478,36.79918776666669,-119.82130520000004,3,2003-08-01
719,California,Imperial,7.290322580645161,0.0,24.580645161290327,11.774193548387096,32.676180000000016,-115.48307000000008,1,2003-08-01
720,California,Los Angeles,5.176470588235294,14.117647058823529,28.117647058823533,35.29411764705883,33.83108099999999,-118.21035350000004,1,2003-08-01
721,California,San Diego,14.35483870967742,4.612903225806452,35.774193548387096,27.032258064516128,32.846992638888885,-117.11691086111112,1,2003-08-01
722,California,San Francisco,6.774193548387097,3.2258064516129035,21.580645161290327,15.967741935483868,37.76594599999999,-122.39904399999986,2,2003-08-01
723,California,Santa Barbara,3.068376068376069,1.7777777777777777,35.88034188034188,8.153846153846152,34.54263462393157,-120.22204829914557,2,2003-08-01
724,California,Solano,3.290322580645161,2.548387096774193,27.483870967741932,11.774193548387096,38.10250700000003,-122.23797599999992,2,2003-08-01
725,California,Ventura,10.806451612903226,1.032258064516129,33.54838709677419,19.967741935483872,34.252390000000005,-119.14318199999992,1,2003-08-01
726,Colorado,Adams,7.653846153846153,16.423076923076927,47.07692307692307,40.96153846153846,39.838119,-104.94984000000004,0,2003-08-01
727,New York,Queens,5.0,4.0,21.5,29.25,40.73770199999999,-73.81961199999998,0,2003-08-01
728,New York,Suffolk,3.5161290322580645,11.838709677419354,51.935483870967744,21.161290322580644,40.82799,-73.05753999999997,0,2003-08-01
729,North Carolina,Mecklenburg,7.32258064516129,14.64516129032258,58.064516129032256,23.903225806451612,35.23925887500001,-80.80980662499998,0,2003-08-01
730,Oklahoma,Kay,1.3333333333333333,18.592592592592588,51.88888888888889,10.703703703703702,36.697186,-97.08134999999996,0,2003-08-01
731,Oklahoma,Ottawa,0.9285714285714286,2.607142857142857,70.78571428571429,20.357142857142858,36.92222200000001,-94.83888900000008,3,2003-08-01
732,Pennsylvania,Blair,2.7419354838709675,17.129032258064516,43.25806451612904,17.967741935483872,40.53527800000004,-78.37083299999995,0,2003-08-01
733,Pennsylvania,Bucks,5.032258064516129,21.12903225806452,55.032258064516135,20.225806451612907,40.10722200000001,-74.882222,0,2003-08-01
734,Pennsylvania,Cambria,7.03225806451613,27.64516129032258,43.70967741935484,20.193548387096776,40.309721999999994,-78.91499999999998,0,2003-08-01
735,Pennsylvania,Lackawanna,1.5483870967741935,12.0,38.25806451612903,27.12903225806452,41.44277800000001,-75.62305599999995,0,2003-08-01
736,Pennsylvania,Montgomery,2.677419354838709,12.870967741935484,48.12903225806453,26.258064516129032,40.112221999999974,-75.30916699999995,0,2003-08-01
737,Pennsylvania,Philadelphia,5.774193548387097,18.70967741935484,36.19354838709677,31.064516129032263,40.01187210964915,-75.08461068421047,0,2003-08-01
738,Pennsylvania,Washington,0.8888888888888888,28.037037037037038,54.62962962962962,18.555555555555557,40.146666999999994,-79.90222199999997,0,2003-08-01
739,Pennsylvania,Westmoreland,0.0967741935483871,28.838709677419356,47.87096774193547,22.29032258064516,40.304694,-79.50566699999995,0,2003-08-01
740,California,Imperial,10.4,0.0,21.53333333333333,14.066666666666665,32.676180000000016,-115.48307000000008,3,2003-09-01
741,California,Los Angeles,8.869565217391305,11.347826086956523,37.43478260869565,40.43478260869565,33.831081000000005,-118.21035350000008,2,2003-09-01
742,California,San Diego,13.2,5.566666666666666,40.43333333333333,31.266666666666666,32.846992638888885,-117.11691086111112,2,2003-09-01
743,California,San Francisco,9.133333333333333,5.033333333333333,26.63333333333333,28.03333333333333,37.76594599999999,-122.3990439999999,3,2003-09-01
744,California,Santa Barbara,3.466666666666667,1.675,38.925,8.833333333333334,34.55068454166663,-120.23445980208359,3,2003-09-01
745,California,Solano,6.666666666666668,4.433333333333334,36.833333333333336,18.666666666666668,38.10250700000003,-122.23797599999992,3,2003-09-01
746,California,Ventura,7.2,1.0333333333333334,45.43333333333333,17.166666666666668,34.252390000000005,-119.14318199999992,3,2003-09-01
747,Colorado,Adams,8.75,22.6,35.3,41.3,39.838119,-104.94984,2,2003-09-01
748,New York,Queens,9.0,10.857142857142858,25.42857142857143,35.57142857142857,40.737702,-73.81961199999998,0,2003-09-01
749,New York,Suffolk,3.6,7.833333333333332,35.96666666666667,22.63333333333333,40.82799,-73.05754,0,2003-09-01
750,North Carolina,Mecklenburg,6.588235294117648,10.588235294117649,44.88235294117647,23.823529411764714,35.23925887500001,-80.80980662499998,3,2003-09-01
751,Oklahoma,Kay,0.625,13.4375,39.375,9.5625,36.697186,-97.08135,3,2003-09-01
752,Oklahoma,Ottawa,0.5714285714285714,3.5,39.642857142857146,15.357142857142858,36.92222199999999,-94.838889,3,2003-09-01
753,Pennsylvania,Blair,1.6,15.3,28.766666666666666,13.966666666666667,40.53527800000004,-78.37083299999995,0,2003-09-01
754,Pennsylvania,Bucks,5.533333333333332,12.033333333333333,33.23333333333333,21.966666666666665,40.107222,-74.88222199999998,0,2003-09-01
755,Pennsylvania,Cambria,5.7,17.066666666666666,28.23333333333333,18.666666666666668,40.309721999999994,-78.91499999999998,0,2003-09-01
756,Pennsylvania,Lackawanna,1.0,7.666666666666668,30.0,20.133333333333333,41.442778,-75.62305599999995,0,2003-09-01
757,Pennsylvania,Montgomery,12.233333333333333,7.566666666666666,28.466666666666665,23.9,40.112221999999974,-75.30916699999995,0,2003-09-01
758,Pennsylvania,Philadelphia,6.3,7.8,24.36666666666667,30.2,40.01187210964915,-75.08461068421047,0,2003-09-01
759,Pennsylvania,Washington,0.26666666666666666,29.966666666666665,31.63333333333333,18.066666666666666,40.146666999999994,-79.90222199999998,1,2003-09-01
760,Pennsylvania,Westmoreland,0.36666666666666653,32.43333333333333,30.93333333333333,19.733333333333334,40.30469400000001,-79.50566699999995,1,2003-09-01
761,Arizona,Maricopa,19.733333333333334,8.266666666666667,30.6,54.63333333333333,33.4763272207143,-112.08775400362437,2,2003-10-01
762,California,Imperial,12.7,0.0,20.1,18.25,32.67618,-115.48307,3,2003-10-01
763,California,Los Angeles,12.903225806451614,12.387096774193546,32.90322580645161,58.774193548387096,33.83108100000001,-118.21035350000008,2,2003-10-01
764,California,San Diego,21.12121212121212,9.424242424242424,37.18181818181818,49.48484848484848,32.820841046296295,-117.10990202946128,2,2003-10-01
765,California,San Francisco,13.096774193548386,5.709677419354839,19.741935483870968,34.25806451612903,37.76594599999999,-122.39904399999986,3,2003-10-01
766,California,Santa Barbara,5.064516129032258,2.048387096774193,44.645161290322584,12.491935483870966,34.55068454166664,-120.23445980208359,1,2003-10-01
767,California,Solano,10.857142857142858,4.821428571428571,26.67857142857143,27.67857142857143,38.10250700000002,-122.23797599999992,3,2003-10-01
768,California,Ventura,10.322580645161288,1.5161290322580645,40.83870967741935,25.35483870967742,34.252390000000005,-119.14318199999992,1,2003-10-01
769,New York,Queens,10.290322580645162,21.903225806451612,19.258064516129032,37.645161290322584,40.73770199999999,-73.81961199999995,0,2003-10-01
770,New York,Suffolk,5.741935483870968,12.516129032258064,30.64516129032258,23.161290322580644,40.82799,-73.05753999999997,0,2003-10-01
771,Oklahoma,Kay,0.6111111111111112,18.277777777777782,32.55555555555556,12.333333333333336,36.697186,-97.08135,0,2003-10-01
772,Oklahoma,Ottawa,1.0,0.0,25.0,12.0,36.922222,-94.838889,0,2003-10-01
773,Pennsylvania,Blair,1.870967741935484,24.516129032258068,25.516129032258068,22.225806451612907,40.53527800000004,-78.37083299999995,0,2003-10-01
774,Pennsylvania,Bucks,9.03225806451613,19.870967741935484,24.483870967741932,24.64516129032258,40.10722200000001,-74.882222,0,2003-10-01
775,Pennsylvania,Cambria,6.689655172413793,28.62068965517241,22.58620689655172,24.75862068965517,40.309721999999994,-78.91499999999998,0,2003-10-01
776,Pennsylvania,Lackawanna,2.473684210526316,12.36842105263158,27.47368421052632,25.52631578947368,41.44277799999999,-75.62305599999995,0,2003-10-01
777,Pennsylvania,Montgomery,12.5625,14.1875,26.1875,31.875,40.11222199999999,-75.309167,0,2003-10-01
778,Pennsylvania,Northampton,6.958333333333332,11.416666666666664,26.45833333333333,24.08333333333333,40.62805600000001,-75.34111099999997,0,2003-10-01
779,Pennsylvania,Philadelphia,8.838709677419354,17.322580645161292,13.032258064516132,33.80645161290323,40.01187210964915,-75.08461068421047,0,2003-10-01
780,Pennsylvania,Washington,1.3870967741935485,26.741935483870968,26.935483870967737,23.387096774193548,40.146666999999994,-79.902222,0,2003-10-01
781,Pennsylvania,Westmoreland,3.2580645161290325,29.838709677419356,25.161290322580644,24.903225806451612,40.304694,-79.50566699999995,0,2003-10-01
782,Arizona,Maricopa,20.931034482758623,9.655172413793103,20.82758620689655,48.206896551724135,33.4763272207143,-112.08775400362437,2,2003-11-01
783,California,Los Angeles,19.433333333333334,9.566666666666666,17.633333333333333,52.5,33.83108100000001,-118.21035350000008,2,2003-11-01
784,California,San Diego,16.62962962962963,9.962962962962962,25.444444444444446,41.555555555555564,32.846992638888885,-117.11691086111112,2,2003-11-01
785,California,San Francisco,11.466666666666667,5.0,17.8,34.9,37.76594599999999,-122.3990439999999,3,2003-11-01
786,California,Santa Barbara,4.383333333333334,1.2,32.30833333333333,12.783333333333333,34.55068454166663,-120.23445980208359,1,2003-11-01
787,California,Solano,17.233333333333334,4.566666666666666,20.233333333333334,28.86666666666667,38.10250700000003,-122.23797599999992,3,2003-11-01
788,California,Ventura,8.133333333333333,0.7333333333333333,26.066666666666666,25.566666666666666,34.252390000000005,-119.14318199999992,1,2003-11-01
789,Colorado,Adams,14.947368421052632,20.894736842105264,19.789473684210527,45.78947368421053,39.838119,-104.94984,0,2003-11-01
790,New York,Queens,14.566666666666665,26.3,13.266666666666667,40.0,40.73770199999999,-73.81961199999998,0,2003-11-01
791,New York,Suffolk,7.2,20.9,25.23333333333333,25.53333333333333,40.82799,-73.05754,0,2003-11-01
792,Oklahoma,Kay,1.0,10.333333333333334,19.33333333333333,8.333333333333334,36.697186,-97.08135,1,2003-11-01
793,Pennsylvania,Philadelphia,14.1,19.8,9.4,35.96666666666667,40.01187210964915,-75.08461068421047,0,2003-11-01
794,Arizona,Maricopa,24.967741935483872,11.290322580645164,17.161290322580644,54.87096774193547,33.476327220714296,-112.08775400362437,3,2003-12-01
795,California,Los Angeles,25.612903225806452,10.612903225806454,11.06451612903226,54.58064516129032,33.83108100000001,-118.21035350000008,3,2003-12-01
796,California,San Diego,21.724137931034484,12.137931034482758,22.17241379310345,46.6551724137931,32.846992638888885,-117.11691086111112,3,2003-12-01
797,California,San Francisco,12.0,5.483870967741934,17.35483870967742,34.32258064516129,37.76594599999999,-122.39904399999986,2,2003-12-01
798,California,Santa Barbara,5.32258064516129,3.2016129032258065,28.258064516129032,15.653225806451614,34.55068454166664,-120.23445980208359,1,2003-12-01
799,California,Solano,13.225806451612904,3.4838709677419355,16.64516129032258,25.29032258064516,38.10250700000003,-122.23797599999992,2,2003-12-01
800,California,Ventura,10.483870967741936,0.4516129032258064,21.70967741935484,28.903225806451612,34.252390000000005,-119.14318199999992,1,2003-12-01
801,Colorado,Adams,22.57142857142857,31.857142857142854,11.142857142857142,47.0,39.838119,-104.94984,0,2003-12-01
802,New York,Queens,9.555555555555557,26.11111111111111,14.037037037037035,29.51851851851852,40.737702,-73.81961199999998,0,2003-12-01
803,New York,Suffolk,3.6774193548387095,31.967741935483872,25.35483870967742,24.903225806451612,40.82799,-73.05753999999997,0,2003-12-01
804,Pennsylvania,Philadelphia,9.0,22.29032258064516,8.935483870967742,34.32258064516129,40.01187210964915,-75.08461068421047,0,2003-12-01
