State,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Latitude,Longitude
Iowa,2015-02-28,9.197025607142859,21.014285714285705,13.464285714285714,19.392857142857142,0.02690951785714285,0.03448214285714286,10.464285714285714,31.892857142857142,0.8706972500000002,1.7249999999999999,12.392857142857142,,0.23146499999999995,0.3071428571428571,5.214285714285714,3.357142857142857,41.61459250000003,-90.55477749999993
Iowa,2015-03-31,8.50253159375,20.084374999999998,12.46875,18.5625,0.029414031249999997,0.03956250000000001,10.640625,36.734375,1.101860125,1.9625000000000001,11.46875,,0.2276562499999999,0.2875,4.9375,3.0625,41.614235203125034,-90.65128814062487
Iowa,2015-04-30,7.441143799999997,19.411666666666676,12.4,17.883333333333333,0.03203911666666666,0.04437499999999997,10.325,41.84166666666667,0.4339682833333333,0.8416666666666663,9.3,,0.22957674999999983,0.3049999999999997,4.65,3.283333333333333,41.60887575000006,-92.09894774999977
Iowa,2015-05-31,4.842141661290322,11.622580645161294,12.85483870967742,10.580645161290322,0.03212468548387097,0.04220967741935483,10.153225806451612,39.814516129032256,0.2714593064516127,0.4999999999999999,9.596774193548388,,0.18060561290322566,0.23548387096774157,4.951612903225806,2.4516129032258065,41.60887575000007,-92.09894774999977
Iowa,2015-06-30,4.6726123333333325,10.92666666666667,14.3,9.95,0.03265291666666666,0.04360833333333329,10.333333333333334,42.125,0.2509285666666667,0.41999999999999976,8.55,,0.19771993333333313,0.24666666666666648,4.766666666666667,2.533333333333333,41.60887575000006,-92.09894774999977
Iowa,2015-07-31,4.523327870967742,11.240322580645154,13.85483870967742,10.209677419354838,0.028920677419354827,0.039499999999999987,10.42741935483871,36.604838709677416,0.23429338709677408,0.3209677419354839,6.838709677419355,,0.22186535483870948,0.29193548387096757,4.112903225806452,3.096774193548387,41.60887575000007,-92.09894774999977
Iowa,2015-08-31,4.663470258064518,11.320967741935485,12.85483870967742,10.193548387096774,0.026555104838709674,0.03729838709677418,10.056451612903226,34.57258064516129,0.2840629838709677,0.41612903225806447,6.887096774193548,,0.20389788709677428,0.26935483870967736,5.612903225806452,2.806451612903226,41.60887575000007,-92.09894774999977
Iowa,2015-09-30,5.438818833333333,13.42666666666667,12.966666666666667,12.333333333333334,0.02924894166666667,0.04014166666666668,10.291666666666666,37.28333333333333,0.32341268333333334,0.5066666666666666,9.25,,0.20953239999999976,0.27999999999999997,4.65,3.0,41.60887575000006,-92.09894774999977
Iowa,2015-10-31,6.0516676206896545,14.406896551724147,13.379310344827585,13.189655172413794,0.021953939655172408,0.030741379310344832,8.793103448275861,28.517241379310345,0.27653524137931046,0.5258620689655175,9.39655172413793,,0.19268586206896543,0.2758620689655171,4.758620689655173,2.913793103448276,41.60927000862074,-91.99245324999976
Iowa,2015-11-30,6.582559800000002,13.819999999999999,12.966666666666667,12.666666666666666,0.02114721666666667,0.028183333333333328,9.983333333333333,26.116666666666667,0.2952381,0.5400000000000001,10.6,,0.2105151333333332,0.2533333333333331,3.8666666666666667,2.6333333333333333,41.614592500000036,-90.55477749999991
