State,County,Date Local,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Latitude,Longitude
Massachusetts,Suffolk,2017-04-30,0.2246370666666667,0.2866666666666667,4.933333333333334,3.0,0.22739878333333335,0.49,9.783333333333333,0.05,0.03427053333333333,0.03866666666666667,11.7,36.63333333333333,11.34294978888889,23.188888888888886,10.633333333333333,21.822222222222226,42.334519666666665,-71.07860800000002
Massachusetts,Suffolk,2017-05-31,0.1979358870967742,0.2693548387096774,5.419354838709677,2.7903225806451615,0.2433022903225807,0.49838709677419357,9.016129032258064,0.08064516129032258,0.029797741935483877,0.03583870967741937,11.096774193548388,35.903225806451616,10.558305064516128,21.3225806451613,11.870967741935484,20.13978494623656,42.334519666666665,-71.078608
Massachusetts,Suffolk,2017-06-30,0.2077104166666667,0.26833333333333337,5.2,2.8333333333333335,0.3792017833333333,0.5833333333333334,8.75,0.06666666666666667,0.034829399999999996,0.04233333333333334,11.533333333333333,43.06666666666667,9.879486522222225,18.67777777777778,10.833333333333332,17.588888888888892,42.334519666666665,-71.07860800000002
Massachusetts,Suffolk,2017-07-31,0.21861558064516126,0.3,5.983870967741935,3.2419354838709675,0.6147428225806452,1.0274193548387096,10.048387096774194,0.5483870967741935,0.02956732258064516,0.03680645161290324,10.193548387096774,34.774193548387096,8.537397150537636,18.90322580645161,11.752688172043008,17.8494623655914,42.334519666666665,-71.078608
Massachusetts,Suffolk,2017-08-31,0.2513310967741936,0.32258064516129026,4.516129032258065,3.5806451612903225,0.6598909354838709,0.8919354838709677,9.03225806451613,0.3387096774193548,0.030102258064516125,0.03864516129032259,9.580645161290322,36.516129032258064,10.633091881720429,21.7741935483871,11.161290322580642,20.548387096774192,42.334519666666665,-71.078608
Massachusetts,Suffolk,2017-09-30,0.2525266833333334,0.3383333333333333,6.366666666666666,3.783333333333333,0.7008284333333332,0.9466666666666668,9.416666666666666,0.4,0.0241882,0.03203333333333335,10.833333333333334,29.666666666666668,10.906359466666668,22.25,12.466666666666665,21.01666666666667,42.334519666666665,-71.07860800000002
Massachusetts,Suffolk,2017-10-31,0.2718995967741936,0.3903225806451614,7.951612903225806,4.403225806451613,0.7598840161290321,1.0951612903225805,9.46774193548387,0.6935483870967742,0.023726774193548388,0.031612903225806475,11.838709677419354,29.258064516129032,12.057824381720428,23.381720430107524,10.01075268817204,22.064516129032253,42.334519666666665,-71.078608
Massachusetts,Suffolk,2017-11-30,0.2999999666666666,0.43166666666666664,6.9,4.95,0.9129479666666666,1.6033333333333337,10.716666666666667,1.3333333333333333,0.019762333333333337,0.025966666666666683,12.766666666666667,24.066666666666666,14.541894622222225,26.755555555555546,10.288888888888888,25.177777777777766,42.334519666666665,-71.07860800000002
Massachusetts,Suffolk,2017-12-31,0.3030241935483871,0.41451612903225804,7.32258064516129,4.774193548387097,0.9487448064516127,1.3887096774193548,10.693548387096774,1.0806451612903225,0.018308645161290323,0.02377419354838711,12.387096774193548,22.06451612903226,17.540968548387095,28.021505376344084,10.75268817204301,26.397849462365592,42.334519666666665,-71.078608
Massachusetts,Suffolk,2018-01-31,0.2948858548387097,0.40645161290322585,7.612903225806452,4.645161290322581,1.0895452903225809,1.9096774193548387,11.193548387096774,1.967741935483871,0.0222198064516129,0.02729032258064518,11.806451612903226,25.451612903225808,17.358411279569893,29.580645161290317,11.39784946236559,27.892473118279568,42.334519666666665,-71.078608
