State,Date Local,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Latitude,Longitude
Delaware,2019-12-31,0.3503136774193548,0.48709677419354847,8.258064516129032,5.548387096774194,0.31846828225806467,0.9302419354838709,9.69758064516129,0.7137096774193549,0.020176993548387107,0.02672688172043009,12.146236559139785,24.75913978494624,15.960135599999996,26.860000000000003,10.24,24.8,39.24182216666669,-75.51495200000012
Delaware,2020-01-31,0.2820254827586207,0.37931034482758624,7.931034482758621,4.241379310344827,0.3537532868852459,1.184016393442622,8.922131147540984,1.1229508196721312,0.024677830043859657,0.03060635964912281,10.229166666666666,28.287280701754383,16.059500413793106,30.644827586206894,12.344827586206897,28.517241379310345,39.23641323369568,-75.51448347826098
Delaware,2020-02-29,0.2683254827586207,0.38275862068965516,6.862068965517241,4.310344827586207,0.3023137370689655,0.8551724137931036,9.650862068965518,0.5991379310344828,0.0291451195402299,0.03442758620689654,12.026436781609197,31.813793103448276,13.66871896551724,27.81724137931035,11.310344827586206,25.689655172413794,39.24182216666671,-75.51495200000011
Delaware,2020-03-31,0.2,0.2,0.0,2.0,,,,,,,,,,,,,39.739444,-75.55805600000002
District Of Columbia,2017-01-31,0.32527899999999993,0.47741935483870973,8.403225806451612,5.435483870967742,0.9178391129032257,1.6951612903225806,9.629032258064516,1.564516129032258,0.016995591397849463,0.02187096774193549,12.268817204301076,20.258064516129032,14.951710629032263,27.45940860215054,11.303763440860214,25.569892473118284,38.9175716458333,-76.98522347916666
District Of Columbia,2017-02-28,0.38333330357142864,0.5696428571428571,7.875,6.5,0.8537819821428573,1.6035714285714282,9.428571428571429,1.3392857142857142,0.024742119047619048,0.031071428571428566,11.642857142857142,28.749999999999996,16.961566363095237,33.46755952380953,10.30654761904762,31.369047619047617,38.9175716458333,-76.98522347916669
District Of Columbia,2017-03-31,0.3189326935483871,0.43709677419354837,5.661290322580645,4.951612903225806,0.7080909032258065,1.2032258064516128,8.612903225806452,0.7741935483870968,0.030575817204301085,0.036053763440860205,12.741935483870968,33.39784946236559,11.24412866935484,25.351612903225803,10.46774193548387,23.572580645161292,38.9175716458333,-76.98522347916666
District Of Columbia,2017-04-30,0.2899107166666667,0.4083333333333334,6.5,4.65,0.7940193833333333,1.2366666666666666,9.233333333333333,0.85,0.03260964444444444,0.03987777777777779,11.822222222222223,37.64444444444444,9.76280530833333,22.203333333333337,10.775,20.583333333333332,38.9175716458333,-76.98522347916668
District Of Columbia,2017-05-31,0.26637098387096775,0.35322580645161294,4.82258064516129,3.9516129032258065,0.7440892419354838,1.2274193548387096,8.435483870967742,0.9516129032258065,0.03316759139784946,0.04090322580645162,11.376344086021502,40.01075268817203,8.831976879032256,19.515322580645154,10.766129032258064,18.072580645161292,38.9175716458333,-76.98522347916666
District Of Columbia,2017-06-30,0.2653264166666666,0.37500000000000006,4.916666666666667,4.183333333333334,1.2544819333333337,1.9833333333333338,10.516666666666667,2.0833333333333335,0.03813607777777777,0.04867777777777779,10.044444444444443,48.522222222222226,8.157317038888888,18.358888888888888,10.42222222222222,16.96388888888889,38.9175716458333,-76.98522347916668
District Of Columbia,2017-07-31,0.2780017903225806,0.3935483870967743,6.451612903225806,4.387096774193548,1.33967814516129,1.9419354838709686,8.693548387096774,1.8870967741935485,0.03686224731182795,0.0478494623655914,10.301075268817204,47.76344086021504,8.554048604838709,17.721774193548388,11.919354838709678,16.411290322580644,38.9175716458333,-76.98522347916666
District Of Columbia,2017-08-31,0.3179637419354839,0.43548387096774194,6.419354838709677,5.032258064516129,0.8390368225806454,1.3709677419354842,9.596774193548388,1.0806451612903225,0.031649365591397846,0.04313978494623655,10.29032258064516,41.30107526881721,9.45887162903226,19.734677419354835,12.60483870967742,18.298387096774192,38.9175716458333,-76.98522347916666
District Of Columbia,2017-09-30,0.33367329999999995,0.4933333333333333,6.966666666666667,5.65,1.1134009999999999,1.9566666666666668,9.033333333333333,2.05,0.022815855555555552,0.03341111111111111,10.400000000000002,31.233333333333324,10.44611015,20.996666666666673,13.733333333333333,19.5,38.9175716458333,-76.98522347916668
District Of Columbia,2017-10-31,0.34971435483870966,0.5209677419354838,7.983870967741935,6.0,0.8430825806451614,1.5854838709677417,9.82258064516129,1.3548387096774193,0.020330559139784946,0.02962365591397849,10.354838709677418,27.52688172043011,12.448001443548385,23.31370967741935,13.620967741935484,21.653225806451612,38.9175716458333,-76.98522347916666
District Of Columbia,2017-11-30,0.37760866666666665,0.6116666666666667,8.55,6.966666666666667,1.3131678666666664,2.0483333333333333,9.55,2.15,0.016199383333333334,0.022844444444444445,11.566666666666665,21.20555555555556,14.19282716666667,25.279166666666665,12.166666666666666,23.483333333333334,38.9175716458333,-76.98522347916668
District Of Columbia,2017-12-31,0.4089043387096774,0.596774193548387,8.35483870967742,6.709677419354839,0.7762258548387097,1.5935483870967742,8.790322580645162,1.467741935483871,0.015039354838709672,0.02063978494623656,10.801075268817204,19.14516129032258,16.17599777419355,26.93548387096774,12.78225806451613,25.072580645161292,38.9175716458333,-76.98522347916666
District Of Columbia,2018-01-31,0.37647846774193544,0.5725806451612903,7.790322580645161,6.483870967741935,0.8881045967741935,2.0129032258064514,10.661290322580646,2.0483870967741935,0.017779010752688177,0.022591397849462368,11.17204301075269,20.913978494623652,16.022960790322582,27.069354838709682,11.411290322580646,25.233870967741936,38.9175716458333,-76.98522347916666
District Of Columbia,2018-02-28,0.34791667857142855,0.48571428571428577,7.178571428571429,5.642857142857143,0.7199144285714285,1.4053571428571432,10.714285714285714,1.125,0.017925571428571426,0.023267857142857142,11.67857142857143,21.577380952380953,14.286264794642857,25.500000000000004,12.571428571428571,23.75,38.9175716458333,-76.98522347916669
District Of Columbia,2018-03-31,0.2911724838709677,0.3919354838709677,6.290322580645161,4.403225806451613,1.0054838387096776,1.8693548387096774,9.82258064516129,1.9193548387096775,0.027006763440860216,0.03213978494623656,11.548387096774194,29.827956989247316,11.803926637096769,24.931451612903224,9.951612903225806,23.193548387096776,38.9175716458333,-76.98522347916666
District Of Columbia,2018-04-30,0.2756250166666667,0.3666666666666666,6.183333333333334,4.166666666666667,1.0421522166666666,1.773333333333333,8.633333333333333,1.6833333333333333,0.03302308888888889,0.03916666666666667,11.633333333333335,36.577777777777776,9.77542745,22.657499999999995,10.6,20.958333333333332,38.9175716458333,-76.98522347916668
District Of Columbia,2018-05-31,0.3051477258064516,0.38870967741935486,4.870967741935484,4.419354838709677,0.8074380322580647,1.4983870967741937,9.887096774193548,1.2580645161290323,0.032380091397849455,0.04106989247311827,10.60215053763441,41.09139784946236,10.394618263440861,20.799999999999997,11.306451612903226,19.36559139784946,38.9175716458333,-76.98522347916666
District Of Columbia,2018-06-30,0.28036488333333326,0.37166666666666676,5.483333333333333,4.183333333333334,1.1376718833333337,1.9050000000000002,7.983333333333333,1.8833333333333333,0.03425223333333332,0.043766666666666655,9.955555555555556,45.12222222222223,8.49546125,17.31833333333333,10.116666666666667,16.008333333333333,38.9175716458333,-76.98522347916668
District Of Columbia,2018-07-31,0.27280461290322583,0.34516129032258064,3.370967741935484,3.870967741935484,0.7062583387096774,1.274193548387097,9.53225806451613,1.032258064516129,0.03552061290322581,0.047526881720430104,10.161290322580646,51.80645161290322,9.142102637096775,17.34354838709677,10.991935483870968,15.96774193548387,38.9175716458333,-76.98522347916666
